"message_id","feat","avg(empathy.empathy)","avg(empathy.distress)","avg(empathy.empathy_bin)","avg(empathy.distress_bin)","test_fold"
"R_SJmBO1u0DDmEZH3_1","b","4.9165000","4.7500000","1.0000","0.5000","5"
"R_2xJIlWl26lfyw8n_2","babies","4.0952857","4.4285714","0.5714","0.7143","1"
"R_2CxfrvtsbMfoKL3_5","baby","3.5626250","4.2734375","0.4375","0.6250","0"
"R_yJ6wfoQV0isjWBr_4","back","3.6239878","3.8567073","0.5000","0.5610","0"
"R_3rGtVh32jHkOn7O_1","backdown","2.8330000","6.1250000","0.0000","1.0000","9"
"R_xyg9o2AhhGJI11L_2","backed","3.2500000","2.2500000","0.5000","0.0000","1"
"R_oZxXqm2az3FHVN7_4","backers","6.1670000","4.0000000","1.0000","1.0000","7"
"R_Qm4qlRrGoqoT5Ad_2","background","3.7917500","2.8437500","0.5000","0.5000","0"
"R_2CxfrvtsbMfoKL3_1","backing","2.3335000","3.7812500","0.2500","0.5000","3"
"R_3IcLlPaNnV7X4qq_1","backpacking","3.6670000","1.5000000","0.0000","0.0000","8"
"R_23f3EJw0565sPzq_5","backs","5.5000000","4.8750000","1.0000","1.0000","0"
"R_3oTOlb2UT21kncA_4","backseat","4.0835000","4.1875000","0.5000","0.5000","2"
"R_2xWTKIOpU9FX9Bu_3","backup","2.5000000","2.3750000","0.5000","0.0000","1"
"R_PGMi0XWOtOpaa89_1","backward","5.1670000","5.0000000","1.0000","1.0000","5"
"R_31FSDThjiQYih8p_4","backwards","1.5835000","1.3125000","0.0000","0.0000","3"
"R_2SH5a8bksSvwexb_4","backyard","7.0000000","7.0000000","1.0000","1.0000","5"
"R_1obbYGRWDvcuOsV_3","bacteria","2.7857143","2.9642857","0.2857","0.2857","0"
"R_3ElKNT2rbrUZYdR_2","bad","3.5411867","3.7665663","0.4398","0.4819","0"
"R_22Ybn7Ce5HQ833l_1","badass","1.0000000","4.7500000","0.0000","1.0000","9"
"R_1pERSTMtylH2tus_4","badge","3.6670000","2.8750000","0.0000","0.0000","3"
"R_2V1EtzSABylaDxN_1","badgered","1.0000000","2.6250000","0.0000","0.0000","5"
"R_sXd7G0qsBBO5rup_3","badly","3.8958750","4.5625000","0.6250","0.7500","2"
"R_6Xd43lcLXVLdBh7_4","baffling","2.0000000","2.0000000","0.0000","0.0000","8"
"R_3npi2r9WK3X6C5j_4","bafta","4.5000000","4.0000000","1.0000","1.0000","2"
"R_Cf3oaCWH23zMSdj_2","bag","1.0000000","1.7500000","0.0000","0.0000","8"
"R_2EougSpp1xd4X4Z_2","bags","3.3330000","7.0000000","0.0000","1.0000","5"
"R_1pERSTMtylH2tus_5","bail","3.0553333","4.2083333","0.3333","0.6667","0"
"R_2QheVsRf9k1s9xo_4","bailout","1.0000000","4.7500000","0.0000","1.0000","8"
"R_2QheVsRf9k1s9xo_4","bailouts","1.0000000","4.7500000","0.0000","1.0000","8"
"R_2AShlPLXEZW4TNc_2","bakr","5.3330000","4.0000000","1.0000","1.0000","7"
"R_3R4lpvpSZKNYUCN_3","balance","3.8332500","4.0000000","0.7500","0.7500","1"
"R_SPD8SJu6QwFyOcN_4","balanced","1.5000000","3.3750000","0.0000","0.0000","2"
"R_wSkDqB6ZNAVmKY1_5","balancing","4.4165000","3.0000000","1.0000","0.5000","0"
"R_3ERvdNjTrRhQlWO_3","ball","5.5000000","3.5000000","1.0000","0.5000","5"
"R_2xIXWgIt65WqCB5_1","ballot","5.6670000","6.1250000","1.0000","1.0000","0"
"R_CmgUw21BjZfKLiF_2","ban","2.7917500","3.7968750","0.3750","0.5000","0"
"R_1JIKlQNZtgmcU6i_2","banana","4.0000000","4.9375000","0.5000","1.0000","1"
"R_1JIKlQNZtgmcU6i_2","bananas","2.9668000","3.1500000","0.4000","0.4000","1"
"R_SJmBO1u0DDmEZH3_3","band","6.7500000","2.5625000","1.0000","0.5000","2"
"R_yTT1WD1ol6za3Jf_3","bands","4.6665000","3.8750000","0.5000","0.5000","2"
"R_1eQAOZUF4OeFfld_4","bang","3.6670000","2.8750000","0.0000","0.0000","5"
"R_6S8yzbSVDy85saJ_5","bangladesh","4.7776667","2.7916667","0.6667","0.3333","6"
"R_2xJcBbmJq6tC50y_3","bangs","3.6670000","5.7500000","0.0000","1.0000","2"
"R_3mmXh2LU82nVg96_1","bank","1.9834000","3.2875000","0.1000","0.3000","1"
"R_2R2E5hgGHIaKHXz_1","banker","1.7223333","4.5833333","0.0000","0.6667","8"
"R_3mmXh2LU82nVg96_1","bankers","6.2500000","6.3125000","1.0000","1.0000","1"
"R_1gkCxCAAloxr2og_4","banking","1.0000000","1.1250000","0.0000","0.0000","1"
"R_2ZHUXU5dQB2meI7_3","bankrupt","3.6670000","5.2500000","0.0000","1.0000","3"
"R_11d2f4aGBETtClb_1","bankruptcy","1.5000000","1.8750000","0.0000","0.0000","5"
"R_1OPuFFg74ePvEHb_2","banks","5.1191429","4.4642857","0.7143","0.8571","0"
"R_2c5UkddgXqWcNqs_2","banned","3.0415000","3.1250000","0.2500","0.5000","1"
"R_3F2IgdLQxHPguO2_5","bar","4.3886667","4.9583333","0.3333","1.0000","0"
"R_xyg9o2AhhGJI11L_2","barack","4.2776667","5.3333333","0.6667","0.6667","1"
"R_1pERSTMtylH2tus_4","barakat","3.6670000","2.8750000","0.0000","0.0000","3"
"R_1DAmmWVuxekOzQt_2","barbaric","4.0835000","5.0000000","0.5000","1.0000","5"
"R_1CDCVd3BLzRFvYW_2","barbarity","1.0000000","1.0000000","0.0000","0.0000","5"
"R_2rB0hjJf3MDIvLy_2","barbed","1.3330000","1.0000000","0.0000","0.0000","8"
"R_3PiZqMijCPTLaGp_2","bare","3.6670000","3.8750000","0.0000","0.0000","7"
"R_3rPu02mAYdW61Xg_3","barely","4.0415000","3.3906250","0.5000","0.3750","2"
"R_2c5UkddgXqWcNqs_5","barinsky","4.0000000","5.0000000","1.0000","1.0000","1"
"R_ddqYcWLm4IGB1yF_3","barrack","5.3330000","7.0000000","1.0000","1.0000","7"
"R_31Et1v2rps9wNSQ_1","barralled","4.0000000","6.2500000","1.0000","1.0000","2"
"R_3mmXh2LU82nVg96_1","barred","5.5000000","5.6250000","1.0000","1.0000","1"
"R_3mmXh2LU82nVg96_3","barren","5.8330000","5.5000000","1.0000","1.0000","0"
"R_D6kCbvPIjlUSHAd_4","barricaded","2.1665000","1.5625000","0.0000","0.0000","5"
"R_3g5YX0YfRdSSVHx_4","barrier","3.3750000","2.9375000","0.5000","0.5000","1"
"R_10Tabapshu2tvvK_5","barriers","3.1670000","2.1250000","0.0000","0.0000","0"
"R_3Dq20TQOKkbRz5q_4","bars","4.0000000","1.0000000","1.0000","0.0000","6"
"R_DqqsjbW8YKGGs9P_3","base","2.0000000","4.0625000","0.0000","0.7500","3"
"R_72rSTPRBGHQ4NIR_2","baseball","2.5000000","1.8750000","0.0000","0.0000","6"
"R_2mFoZbtsm7BEJ45_5","based","3.6665333","3.5833333","0.4667","0.4667","0"
"R_3qDqiG7g35x0oqN_5","baseload","4.3330000","2.8750000","1.0000","0.0000","1"
"R_3rGtVh32jHkOn7O_1","bases","2.8330000","6.1250000","0.0000","1.0000","9"
"R_1hXwedaK7Yvdoyd_2","bash","1.0000000","2.5000000","0.0000","0.0000","2"
"R_2VqoEbnL1j6X9WU_3","bashed","1.5000000","4.1250000","0.0000","1.0000","3"
"R_1hXwedaK7Yvdoyd_2","bashing","1.0000000","2.5000000","0.0000","0.0000","2"
"R_1Iu8tApfebA0WZs_2","basic","3.9091818","3.3977273","0.5455","0.4545","1"
"R_1n8frNuDYCk5bfB_3","basically","3.2500556","4.2291667","0.3333","0.5556","0"
"R_2mFoZbtsm7BEJ45_2","basis","4.1666667","4.3750000","0.3333","0.6667","6"
"R_2VqoEbnL1j6X9WU_2","basket","1.8330000","2.6250000","0.0000","0.0000","6"
"R_72rSTPRBGHQ4NIR_2","basketball","3.2500000","2.9375000","0.5000","0.5000","6"
"R_1dt5fjZkUyYYZa5_2","bathrooms","4.5000000","4.7500000","1.0000","1.0000","0"
"R_3QK3DgRo0DfNS48_5","battle","5.0276667","4.1875000","0.8333","0.5000","0"
"R_wSkDqB6ZNAVmKY1_5","battleground","4.5000000","4.7500000","1.0000","1.0000","0"
"R_3CVmIowQnwq9rKb_5","battles","4.1250000","3.1250000","0.7500","0.5000","0"
"R_2YSo0mxaFU2yiU6_3","battling","5.0556667","3.9166667","1.0000","0.3333","0"
"R_CaD7yFl7q5MrzCp_5","bay","2.3330000","2.3750000","0.0000","0.0000","8"
"R_sXd7G0qsBBO5rup_2","bayh","2.5000000","4.6250000","0.0000","1.0000","3"
"R_3npi2r9WK3X6C5j_4","bbc","4.5000000","4.0000000","1.0000","1.0000","2"
"R_3rPu02mAYdW61Xg_2","be","3.6965068","3.7383880","0.4809","0.4822","0"
"R_27a54HYR9IEIH7T_3","be--for","5.3330000","1.6250000","1.0000","0.0000","5"
"R_1IRRIFlrEvyBc83_1","beaches","2.7500000","5.0625000","0.5000","1.0000","3"
"R_1mrbh8yc48w0boX_4","beads","7.0000000","7.0000000","1.0000","1.0000","0"
"R_0CE9rf8V9zj643T_4","bear","4.2834000","3.9625000","0.6000","0.5000","0"
"R_6S8yzbSVDy85saJ_1","bears","5.2121818","4.2840909","0.7273","0.5455","0"
"R_2CxfrvtsbMfoKL3_1","beat","3.5000000","3.5000000","0.5000","0.5000","3"
"R_1LpYwTsnVTmzc7J_5","beaten","4.1250000","5.0625000","0.5000","0.7500","1"
"R_w5etN0bXknX91q9_4","beating","2.4582500","3.3125000","0.2500","0.2500","1"
"R_3rYPg4TSnhDVFJa_4","beautiful","4.3000000","4.2125000","0.7000","0.6000","0"
"R_8joL7gIQVWifia5_3","beauty","1.6670000","1.0000000","0.0000","0.0000","0"
"R_1eQAOZUF4OeFfld_1","became","4.3332000","4.1250000","0.6000","0.6000","1"
"R_2R2E5hgGHIaKHXz_2","becareful","4.0000000","2.5000000","1.0000","0.0000","1"
"R_1eVIE8HYgaJnhyF_5","because","3.8043068","4.0151515","0.4962","0.5606","0"
"R_3rPu02mAYdW61Xg_3","beckinsale","2.9170000","2.9375000","0.5000","0.5000","2"
"R_3rPu02mAYdW61Xg_2","become","3.7364651","3.5610465","0.5349","0.5116","0"
"R_3oA99lmBLFDBvnj_2","becomes","5.1110000","4.2916667","1.0000","0.6667","3"
"R_1inxQNYZPf7D0hK_1","becoming","3.9058261","4.0380435","0.5652","0.4783","0"
"R_3HCyoHAfkcMaxAW_4","bed","4.0553333","4.3750000","0.6667","0.6667","3"
"R_oZxXqm2az3FHVN7_5","bedroom","2.3330000","6.8750000","0.0000","1.0000","9"
"R_1LhyOz9jrkIJQCi_2","bee","4.5000000","4.5000000","1.0000","1.0000","6"
"R_wSkDqB6ZNAVmKY1_3","beefed","4.5000000","3.8750000","1.0000","0.0000","5"
"R_1n8frNuDYCk5bfB_1","been","3.7126173","3.9634774","0.5267","0.5638","0"
"R_tPuj2guRW2IW3Ul_1","beetles","5.1670000","4.7500000","1.0000","1.0000","1"
"R_33etvLZIHitWTq2_1","befell","7.0000000","7.0000000","1.0000","1.0000","3"
"R_1n8frNuDYCk5bfB_1","before","4.0421429","3.7500000","0.6154","0.4725","0"
"R_3F2IgdLQxHPguO2_5","began","4.3000000","4.9250000","0.6000","0.8000","0"
"R_PA1EeRUe6I55jgd_1","begged","6.0000000","4.2500000","1.0000","1.0000","8"
"R_Adi1QVd9hfOBDNf_2","beggining","1.0000000","1.0000000","0.0000","0.0000","7"
"R_1LhyOz9jrkIJQCi_3","begin","3.9743846","4.0576923","0.4615","0.6923","0"
"R_d68YNA5f4FYJPbP_1","beginning","4.1000000","4.2000000","0.7000","0.7000","0"
"R_XFFiAjw50WPIMPT_3","begins","3.6670000","4.8750000","0.0000","1.0000","8"
"R_3qDw2H978H7qwvX_1","begot","7.0000000","1.0000000","1.0000","0.0000","5"
"R_wSkDqB6ZNAVmKY1_5","begun","4.1666667","3.8750000","0.6667","0.6667","0"
"R_br8o4mncnku8Rnr_1","behalf","6.8330000","6.7500000","1.0000","1.0000","5"
"R_BQYbCIHSznI2RkB_1","behave","2.0000000","3.7083333","0.3333","0.3333","1"
"R_3nTvynbDUYQMWU7_2","behaved","1.5000000","1.0000000","0.0000","0.0000","7"
"R_3PiZqMijCPTLaGp_3","behaves","3.8330000","3.6250000","0.0000","0.0000","0"
"R_2tDV8bFKDgO3SKV_5","behaving","4.8335000","4.4375000","1.0000","1.0000","8"
"R_1FPPdbnLwSGuNfD_2","behavior","3.3666667","4.4083333","0.4000","0.6667","0"
"R_2tDV8bFKDgO3SKV_5","behavioral","6.0835000","5.5625000","1.0000","1.0000","8"
"R_PA1EeRUe6I55jgd_4","behaviors","4.3330000","6.6250000","1.0000","1.0000","6"
"R_d68YNA5f4FYJPbP_1","behaviour","3.1670000","4.2500000","0.0000","1.0000","0"
"R_3mmXh2LU82nVg96_1","behind","4.2666800","4.0000000","0.6000","0.5600","1"
"R_1eVIE8HYgaJnhyF_5","being","3.8723849","3.8687238","0.5188","0.5230","0"
"R_3qjkVDIjECLKnKZ_1","beings","4.3750000","4.6875000","0.6667","0.6667","0"
"R_3mmXh2LU82nVg96_1","belatedly","5.5000000","5.6250000","1.0000","1.0000","1"
"R_bHPD9qC8514QvxD_5","beleive","4.8330000","5.0000000","1.0000","1.0000","6"
"R_3rYPg4TSnhDVFJa_4","belief","3.3333333","2.4166667","0.3333","0.3333","0"
"R_3j9u5KMZbQS89kp_3","beliefs","3.5666000","4.5000000","0.4000","0.8000","0"
"R_1n8frNuDYCk5bfB_3","believe","3.3073926","3.8916667","0.4667","0.5407","0"
"R_1rftZXLZ8DysqyC_5","believed","4.4582500","4.3750000","0.5000","0.7500","0"
"R_1FPPdbnLwSGuNfD_2","believer","6.1665000","6.6250000","1.0000","1.0000","0"
"R_3kj44d9NRpeN491_2","believes","3.2500000","3.6250000","0.5000","0.5000","6"
"R_3hfrOLRuz2g5NyW_5","believing","2.4446667","2.7083333","0.3333","0.0000","1"
"R_1f3fRDbsl9jD5Ww_2","belong","1.6665000","1.5000000","0.0000","0.0000","8"
"R_Rlb9fYwRyXEbEB3_1","belonged","5.5000000","1.2500000","1.0000","0.0000","1"
"R_8hNO9MPyID3p1EB_2","belongings","4.2082500","4.4687500","0.5000","0.7500","0"
"R_5sVTXudr799nqgx_1","belongs","2.5556667","4.2083333","0.0000","0.6667","0"
"R_3M41N1kfkXmVM41_5","beloved","2.2776667","3.4166667","0.0000","0.3333","1"
"R_6Xd43lcLXVLdBh7_3","below","3.0835000","3.2500000","0.5000","0.5000","1"
"R_27DnQXvFdH7McLj_2","belt","6.0000000","5.6250000","1.0000","1.0000","2"
"R_bHPD9qC8514QvxD_5","belueve","4.8330000","5.0000000","1.0000","1.0000","6"
"R_1mFvDu8OiiYboIA_3","bend","4.3330000","5.0000000","1.0000","1.0000","2"
"R_z2Ua6AbIBF0WXh7_3","beneficial","4.4443333","2.5833333","0.6667","0.3333","1"
"R_encryCgu3aiu42B_5","benefit","3.1388333","2.9166667","0.3333","0.1667","3"
"R_1dt5fjZkUyYYZa5_5","benefits","3.8336667","4.2916667","0.3333","0.6667","0"
"R_0wUJf4IdNJLqmjL_4","bengazi","3.3330000","3.5000000","0.0000","0.0000","1"
"R_28P2gI0KQDuyKDS_4","benzodiazepines","4.1670000","5.0000000","1.0000","1.0000","3"
"R_2B8Px06tE3ZGxiX_3","bernardo","4.6670000","4.6250000","1.0000","1.0000","8"
"R_2rB0hjJf3MDIvLy_2","bernie","2.6665000","2.5000000","0.5000","0.5000","8"
"R_Y9xcVEPDGEw28GB_3","berries","4.1670000","1.0000000","0.5000","0.0000","7"
"R_3iqHvljEoHkIuA3_1","besides","2.7778333","3.0833333","0.3333","0.3333","1"
"R_Zlgr952uoQJb8KB_3","best","3.9714286","3.6321429","0.5143","0.4571","0"
"R_1dt5fjZkUyYYZa5_5","bet","2.9583750","2.2812500","0.3750","0.1250","0"
"R_2R2E5hgGHIaKHXz_4","betray","1.0000000","4.2500000","0.0000","1.0000","2"
"R_1mFvDu8OiiYboIA_5","betrayed","3.0000000","2.3125000","0.0000","0.0000","1"
"R_2woWYw6rHTgQXfH_4","better","3.6961979","3.5625000","0.5104","0.4375","0"
"R_1n8frNuDYCk5bfB_1","between","3.7837838","4.3344595","0.4595","0.6486","0"
"R_3mmXh2LU82nVg96_4","beverly","5.5000000","5.8750000","1.0000","1.0000","8"
"R_3rYPg4TSnhDVFJa_4","beyond","4.3845385","4.2884615","0.7692","0.5385","0"
"R_2woWYw6rHTgQXfH_4","bff","4.3330000","2.6250000","1.0000","0.0000","0"
"R_5jRlP3nKHGclOFj_2","bhat","5.6670000","5.7500000","1.0000","1.0000","7"
"R_2ZHUXU5dQB2meI7_5","bias","2.2000000","2.6750000","0.2000","0.2000","0"
"R_8joL7gIQVWifia5_3","biased","2.1667500","4.0625000","0.2500","0.5000","0"
"R_31FSDThjiQYih8p_4","biases","3.5000000","1.2500000","0.5000","0.0000","3"
"R_1dt5fjZkUyYYZa5_1","bible","3.1670000","4.7500000","0.0000","1.0000","1"
"R_2w04my9euSVvknm_4","biblical","4.3330000","4.5000000","1.0000","1.0000","9"
"R_2YV6IEQMUgozwQ1_2","bidder","4.5000000","4.2500000","1.0000","1.0000","3"
"R_wStJlCceK0qC4i5_5","big","3.1410577","3.2403846","0.3462","0.3462","0"
"R_2b3pz3yErFof7J0_5","bigger","4.2575455","4.0113636","0.5455","0.4545","1"
"R_6S8yzbSVDy85saJ_1","biggest","3.0555556","3.9861111","0.2222","0.5556","0"
"R_3nIBkYebSUyUro6_3","bigoted","2.3330000","1.1250000","0.0000","0.0000","6"
"R_3MS8xER2c0yASHT_5","bigotry","3.8333333","5.0416667","0.6667","1.0000","2"
"R_2aFv2RNZ0BvYjX3_5","bigots","4.0835000","3.3125000","1.0000","0.0000","2"
"R_25L0GShLxeAX8vJ_5","bike","1.1670000","1.3750000","0.0000","0.0000","0"
"R_2rSDCgMnHjVtsRu_4","bile","1.8330000","2.7500000","0.0000","0.0000","6"
"R_5jRlP3nKHGclOFj_4","bill","4.9165000","5.0000000","1.0000","1.0000","1"
"R_3R4lpvpSZKNYUCN_4","billed","4.8330000","5.2500000","1.0000","1.0000","1"
"R_2wRcSx4k6wQw4jE_1","billie","4.8330000","5.5000000","1.0000","1.0000","9"
"R_1OPuFFg74ePvEHb_2","billion","3.9446667","5.7083333","0.6667","1.0000","0"
"R_2EEQioTSv70RUzF_2","billionaires","5.7500000","4.5000000","1.0000","0.5000","6"
"R_PBbNxpYdnlgFsU9_3","billions","3.7668000","5.3000000","0.2000","1.0000","2"
"R_1eQAOZUF4OeFfld_4","billowing","3.6670000","2.8750000","0.0000","0.0000","5"
"R_3qmvHJGYLWOgccV_3","bills","3.8330000","5.1250000","0.0000","1.0000","6"
"R_3ElKNT2rbrUZYdR_3","billy","3.6665000","2.5000000","0.5000","0.5000","5"
"R_3KDPGjpoRqJxdFY_1","bin","4.3335000","5.5000000","1.0000","1.0000","1"
"R_1o0waJFYMzMZBib_3","bind","1.3330000","1.2500000","0.0000","0.0000","5"
"R_2xIXWgIt65WqCB5_5","bindi","6.1670000","5.7500000","1.0000","1.0000","3"
"R_1f41UhJGguVVQEi_4","biodiversity","5.0000000","4.8750000","1.0000","0.5000","2"
"R_1DAmmWVuxekOzQt_1","biographical","4.0000000","1.0000000","1.0000","0.0000","3"
"R_3oA99lmBLFDBvnj_4","biological","6.9165000","6.8750000","1.0000","1.0000","3"
"R_25T5ImOfpOm39RP_2","biology","5.8330000","6.2500000","1.0000","1.0000","7"
"R_22Ybn7Ce5HQ833l_1","bionic","1.0000000","4.7500000","0.0000","1.0000","9"
"R_Qm4qlRrGoqoT5Ad_2","bird","4.0666000","3.5250000","0.6000","0.4000","0"
"R_qDAtPrPbmjwczn3_4","bird-eating","3.6670000","1.2500000","0.0000","0.0000","8"
"R_yJ6wfoQV0isjWBr_4","birds","4.2142857","3.5178571","0.5714","0.4286","0"
"R_oY0TBfB1OYyRdC1_3","birth","3.4230000","3.4230769","0.4615","0.4615","0"
"R_2tDV8bFKDgO3SKV_1","birthday","3.5000000","2.8750000","0.5000","0.5000","3"
"R_9FCr4cL8VfeJV6N_3","births","3.0000000","1.0000000","0.0000","0.0000","5"
"R_1LhyOz9jrkIJQCi_3","bit","2.7476286","2.6035714","0.2571","0.1714","0"
"R_1Dnw7B1oXpJ7OsA_5","bite","3.1250000","2.9687500","0.2500","0.2500","2"
"R_1jiDZxx7qFmkgVt_5","bites","4.1670000","5.0000000","1.0000","1.0000","8"
"R_10Oubo14iYzYg4P_2","bits","1.0000000","1.0000000","0.0000","0.0000","9"
"R_2ASfOpichWeulMF_3","bitten","1.0000000","1.6250000","0.0000","0.0000","5"
"R_2Qya6z7Tq9vKDU6_1","bitter","4.2332000","3.6000000","0.6000","0.6000","0"
"R_3oTOlb2UT21kncA_5","biu","5.5000000","5.7500000","1.0000","1.0000","6"
"R_2VqoEbnL1j6X9WU_3","bizarre","2.4165000","3.3125000","0.0000","0.5000","3"
"R_b9PntTdyM0vgfbb_5","black","3.5667000","4.0166667","0.3667","0.5333","0"
"R_1f3fRDbsl9jD5Ww_5","blacks","2.5556667","3.7916667","0.3333","0.5000","0"
"R_1dt5fjZkUyYYZa5_5","blame","3.5379091","3.8920455","0.4545","0.5000","0"
"R_3oGWvgpA3WsRlRG_1","blames","4.6665000","3.3750000","0.7500","0.2500","1"
"R_O8rkxaPvmC2DHTX_5","blaming","2.8332500","3.8125000","0.2500","0.5000","6"
"R_O8rkxaPvmC2DHTX_3","blank","4.0000000","6.5000000","1.0000","1.0000","7"
"R_ROAxUwdU6WcMHdf_1","blankets","6.0000000","5.0000000","1.0000","1.0000","5"
"R_3nHIf1uTyHztQY7_3","blasphemed","4.8330000","5.6250000","1.0000","1.0000","5"
"R_CmgUw21BjZfKLiF_2","blast","1.4165000","4.0000000","0.0000","0.5000","0"
"R_3CVmIowQnwq9rKb_4","blasted","4.6670000","4.8750000","1.0000","1.0000","2"
"R_CkssYrqzZAFHsuR_5","blatantly","3.7776667","6.0833333","0.6667","1.0000","2"
"R_8iFRzE3hiPeRS6Z_2","blaze","6.3330000","7.0000000","1.0000","1.0000","2"
"R_1PSGwxsE86F4twO_2","blazes","5.3330000","5.5000000","1.0000","1.0000","7"
"R_3nHIf1uTyHztQY7_4","blazing","4.5000000","5.6250000","1.0000","1.0000","9"
"R_3CVmIowQnwq9rKb_4","bleed","4.6670000","4.8750000","1.0000","1.0000","2"
"R_3JhpdFn06BA1uDA_2","bless","3.5666000","3.5750000","0.4000","0.4000","1"
"R_1inxQNYZPf7D0hK_5","blessed","3.7780000","2.7500000","0.3333","0.3333","6"
"R_1JIKlQNZtgmcU6i_4","blew","7.0000000","7.0000000","1.0000","1.0000","6"
"R_2EEQioTSv70RUzF_1","blight","5.1670000","2.6250000","1.0000","0.0000","1"
"R_3e1PRXFPCHW02aE_1","blind","4.0000000","5.2083333","0.6667","1.0000","0"
"R_2VeUaWJRF3Q5wrV_2","blinded","3.8334000","4.5250000","0.6000","0.8000","1"
"R_1DAmmWVuxekOzQt_2","blinding","2.0000000","4.8125000","0.0000","1.0000","5"
"R_0e3M54QcgpFMC3v_4","blindly","1.0000000","1.0000000","0.0000","0.0000","6"
"R_qQTyu2FiESbelr3_2","blindness","2.8333333","3.8333333","0.3333","0.6667","1"
"R_bHPD9qC8514QvxD_4","bline","3.3330000","3.2500000","0.0000","0.0000","0"
"R_qxegiSp0tG2ayxb_1","blink","3.7500000","2.5000000","0.5000","0.5000","6"
"R_2V1EtzSABylaDxN_2","blip","1.0000000","1.5000000","0.0000","0.0000","5"
"R_2CEwmOXgqGtctrt_4","bliss","1.0000000","2.7500000","0.0000","0.0000","7"
"R_1DDb7pcl8PkL7Rz_1","blister","3.0000000","4.5000000","0.0000","1.0000","6"
"R_23f3EJw0565sPzq_5","bloc","5.5000000","4.8750000","1.0000","1.0000","0"
"R_10Tabapshu2tvvK_5","block","2.5000000","4.8125000","0.2500","0.7500","0"
"R_wSkDqB6ZNAVmKY1_2","blog","4.1670000","4.6250000","1.0000","1.0000","5"
"R_O8rkxaPvmC2DHTX_5","bloggers","1.0000000","6.2500000","0.0000","1.0000","6"
"R_rkmmkrMQ9Yb6LPb_2","blood","4.4777333","3.3666667","0.6667","0.4667","0"
"R_1CDCVd3BLzRFvYW_1","blooded","1.8330000","2.7500000","0.0000","0.0000","3"
"R_C9sJlQRcb3HIxln_2","bloody","4.1670000","4.7500000","0.5000","0.5000","6"
"R_1CwqF3XMcOybgIW_5","blouse","4.3330000","5.0000000","1.0000","1.0000","8"
"R_3NE6n7uqh1yxXaq_3","blow","3.5000000","3.6666667","0.3333","0.6667","2"
"R_NXWUciQSQ1AJ7PP_3","blowing","1.0000000","1.0000000","0.0000","0.0000","0"
"R_3qmvHJGYLWOgccV_2","blown","3.6670000","5.7500000","0.0000","1.0000","2"
"R_2aFv2RNZ0BvYjX3_1","blows","3.3335000","1.3750000","0.5000","0.0000","3"
"R_3NE6n7uqh1yxXaq_5","blue","1.0835000","3.5000000","0.0000","0.5000","1"
"R_2f3zCPdKbNAtHjz_3","blurb","4.8330000","4.0000000","1.0000","1.0000","6"
"R_3MS8xER2c0yASHT_5","bno","2.0000000","4.1250000","0.0000","1.0000","2"
"R_1feW3mcR2cAKD1d_1","board","4.1667500","6.2812500","0.7500","1.0000","0"
"R_3kp1NhG01T0k5mf_2","boarding","4.0000000","3.7500000","1.0000","0.0000","0"
"R_QhPhN7wI0VGZAGd_3","boat","4.0237143","3.6071429","0.5714","0.4286","1"
"R_2D8EJ23JFdZWYyR_3","boating","6.3335000","5.2500000","1.0000","1.0000","1"
"R_3kp1NhG01T0k5mf_2","boats","3.7668000","3.6250000","0.8000","0.6000","0"
"R_3R4lpvpSZKNYUCN_3","bob","5.1110000","4.8333333","1.0000","1.0000","1"
"R_3sn1Pmyq49VvaBR_1","bode","6.0000000","6.0000000","1.0000","1.0000","9"
"R_2EougSpp1xd4X4Z_5","bodies","3.9583750","4.3281250","0.6250","0.6875","0"
"R_3PiZqMijCPTLaGp_5","body","3.5491176","4.5367647","0.4118","0.7059","0"
"R_1obbYGRWDvcuOsV_2","body-slammed","3.1670000","5.6250000","0.0000","1.0000","5"
"R_1PSGwxsE86F4twO_3","bodyguards","4.0835000","5.3125000","0.5000","1.0000","8"
"R_Y9xcVEPDGEw28GB_5","boil","3.7223333","5.0416667","0.6667","0.6667","1"
"R_3prLLdsKpegL9zB_4","boiled","1.0000000","7.0000000","0.0000","1.0000","8"
"R_3JhpdFn06BA1uDA_2","boko","4.8666000","5.1500000","0.8000","0.8000","1"
"R_3qjkVDIjECLKnKZ_3","bold","4.0000000","4.0000000","1.0000","1.0000","5"
"R_Opxbk3pTYovG4lr_1","bolder","3.6670000","5.6250000","0.0000","1.0000","6"
"R_5BjrkiX7wiiuXFn_5","bolivia","5.1670000","4.3750000","1.0000","1.0000","8"
"R_2Ua8QrptM9JbrQW_5","bomb","3.5833333","3.9166667","0.1667","0.5000","0"
"R_yJ6wfoQV0isjWBr_5","bombastic","2.3330000","2.1250000","0.0000","0.0000","3"
"R_1pERSTMtylH2tus_4","bombed","4.3611667","5.1458333","0.6667","0.8333","3"
"R_1dt5fjZkUyYYZa5_1","bomber","3.3335000","5.3750000","0.0000","1.0000","1"
"R_5BjrkiX7wiiuXFn_2","bombing","3.0208750","3.9531250","0.5000","0.5000","0"
"R_3ho2mL7zaMK1xSh_3","bombings","4.4443333","5.5833333","0.6667","1.0000","6"
"R_3sBwmH6f8c5bjRk_3","bombs","3.2500000","4.3125000","0.5000","0.5000","5"
