"message_id","feat","avg(empathy.empathy)","avg(empathy.distress)","avg(empathy.empathy_bin)","avg(empathy.distress_bin)","test_fold"
"R_3mmXh2LU82nVg96_2","election-related","5.8330000","5.6250000","1.0000","1.0000","3"
"R_5jRlP3nKHGclOFj_4","elections","3.0000000","5.1875000","0.2500","0.5000","1"
"R_1Iu8tApfebA0WZs_4","electricity","1.5000000","1.8750000","0.0000","0.0000","9"
"R_3wr4CIeY7F2sP73_5","electrocuted","6.1670000","5.1250000","1.0000","1.0000","3"
"R_3qDw2H978H7qwvX_4","electron","6.5000000","2.2500000","1.0000","0.0000","5"
"R_31Et1v2rps9wNSQ_2","elementary","2.9443333","5.2500000","0.3333","1.0000","0"
"R_3nHIf1uTyHztQY7_5","elements","4.3330000","4.8750000","1.0000","1.0000","8"
"R_1NaUN66TrQHKQ1o_1","elephant","5.6666667","4.1250000","1.0000","0.3333","0"
"R_1NaUN66TrQHKQ1o_1","elephants","5.2778333","4.6145833","0.9167","0.5833","0"
"R_yJ6wfoQV0isjWBr_2","elevated","3.8330000","3.7500000","0.0000","0.0000","3"
"R_Y9xcVEPDGEw28GB_2","elevator","3.0000000","5.0416667","0.3333","1.0000","4"
"R_Y9xcVEPDGEw28GB_2","elevators","2.4165000","5.5625000","0.0000","1.0000","4"
"R_NXWUciQSQ1AJ7PP_1","eleven-year-old","2.0000000","1.3750000","0.0000","0.0000","2"
"R_3oA99lmBLFDBvnj_2","eligible","7.0000000","7.0000000","1.0000","1.0000","3"
"R_25vCdsEDRhPJ3w3_2","eliminate","4.3335000","4.6250000","1.0000","0.5000","5"
"R_25vCdsEDRhPJ3w3_4","eliminating","4.8330000","5.8750000","1.0000","1.0000","1"
"R_2PzZcjCPek5Gsrf_5","elite","3.0000000","3.7083333","0.3333","0.3333","4"
"R_encryCgu3aiu42B_4","elle","6.1110000","5.5000000","1.0000","1.0000","0"
"R_1FPPdbnLwSGuNfD_2","else","3.0556154","3.1153846","0.4359","0.3846","0"
"R_3lEy7CLfIzh1GHd_4","else's","2.0000000","4.3750000","0.0000","0.5000","0"
"R_3rGtVh32jHkOn7O_2","email","3.8890000","3.5416667","0.6667","0.3333","3"
"R_vdj2zExWbAVjx6N_3","embarrass","2.3330000","4.0000000","0.0000","1.0000","2"
"R_21sHPy3Zfn9XV2y_3","embarrassing","4.6670000","4.6250000","1.0000","1.0000","1"
"R_Zlgr952uoQJb8KB_3","embarrassment","2.2500000","4.5625000","0.0000","1.0000","0"
"R_2VqoEbnL1j6X9WU_2","embolden","1.8330000","2.6250000","0.0000","0.0000","6"
"R_3mmXh2LU82nVg96_2","emboldened","3.4165000","3.3125000","0.5000","0.5000","3"
"R_sXd7G0qsBBO5rup_2","embraced","2.5000000","4.6250000","0.0000","1.0000","3"
"R_TpgBfMSeqQUvqH7_2","embraces","1.0000000","2.2500000","0.0000","0.0000","5"
"R_br8o4mncnku8Rnr_4","emerge","6.6670000","2.5000000","1.0000","0.0000","0"
"R_1DZ3upqcIzFhtH3_4","emergency","4.3333333","2.7916667","1.0000","0.0000","3"
"R_3qjkVDIjECLKnKZ_2","emissions","1.8335000","4.7500000","0.0000","0.5000","6"
"R_2wRcSx4k6wQw4jE_5","emit","4.1670000","4.2500000","1.0000","1.0000","2"
"R_3kj44d9NRpeN491_1","emotion","3.4583750","3.1562500","0.6250","0.5000","2"
"R_1jl9vLqdDRf4Epg_5","emotional","4.1282308","3.2788462","0.6923","0.4615","0"
"R_2meG1rpRzuXw8tb_3","emotionally","3.8333333","2.3333333","0.6667","0.3333","1"
"R_br8o4mncnku8Rnr_4","emotions","4.0897692","3.5576923","0.6154","0.6154","0"
"R_2b3pz3yErFof7J0_1","empathic","6.0000000","4.0000000","1.0000","1.0000","6"
"R_vdj2zExWbAVjx6N_5","empathize","5.3330000","5.7500000","1.0000","1.0000","9"
"R_RCzSbVUDAxwLopb_1","empathy","3.7332000","4.3000000","0.6000","0.6000","0"
"R_UYp6AR9x2OVfNIt_4","emphasis","1.0000000","1.0000000","0.0000","0.0000","8"
"R_2AShlPLXEZW4TNc_1","empires","5.1670000","4.3750000","1.0000","1.0000","6"
"R_Y9xcVEPDGEw28GB_1","employee","3.4170000","4.6250000","0.0000","0.5000","9"
"R_1IRRIFlrEvyBc83_5","employees","3.3167000","3.9750000","0.3000","0.5000","1"
"R_z2Ua6AbIBF0WXh7_3","employment","5.1665000","3.1250000","0.5000","0.5000","1"
"R_2aFv2RNZ0BvYjX3_5","empowered","4.0835000","3.3125000","1.0000","0.0000","2"
"R_2xJcBbmJq6tC50y_3","empowering","3.6670000","5.7500000","0.0000","1.0000","2"
"R_1PSGwxsE86F4twO_5","empty","4.2500000","4.4375000","0.5000","0.5000","4"
"R_3OpG184aKTO0EJq_5","emu","3.2500000","2.0625000","0.0000","0.0000","3"
"R_PA1EeRUe6I55jgd_4","enables","4.3330000","6.6250000","1.0000","1.0000","6"
"R_3rGtVh32jHkOn7O_1","encampment","2.8330000","6.1250000","0.0000","1.0000","9"
"R_PBbNxpYdnlgFsU9_2","encircle","5.5000000","6.5000000","1.0000","1.0000","6"
"R_3g5YX0YfRdSSVHx_4","enclosure","1.8330000","1.2500000","0.0000","0.0000","1"
"R_1jiDZxx7qFmkgVt_5","encounter","4.6670000","5.4166667","1.0000","1.0000","8"
"R_21sHPy3Zfn9XV2y_3","encountered","4.6670000","4.6250000","1.0000","1.0000","1"
"R_1CwqF3XMcOybgIW_2","encounters","4.5000000","4.7500000","1.0000","1.0000","2"
"R_2ZHUXU5dQB2meI7_5","encourage","3.5833750","3.6093750","0.5000","0.5000","0"
"R_3qjkVDIjECLKnKZ_1","encouraged","4.3890000","2.6666667","0.6667","0.3333","0"
"R_2ZHUXU5dQB2meI7_4","encouragement","1.0000000","1.0000000","0.0000","0.0000","9"
"R_3itiLqshSfHXeoT_3","encourages","3.3335000","1.8750000","0.5000","0.0000","0"
"R_3rGtVh32jHkOn7O_4","encouraging","2.5835000","5.9375000","0.5000","1.0000","2"
"R_8iFRzE3hiPeRS6Z_3","encroaching","4.6670000","6.8750000","1.0000","1.0000","3"
"R_3nO7FHqWC8lR70A_4","end","3.4923231","4.0192308","0.4769","0.5077","0"
"R_12P6xviYBfWP2DH_5","endanger","4.5000000","5.5000000","1.0000","1.0000","2"
"R_yJ6wfoQV0isjWBr_4","endangered","4.0237857","3.6160714","0.6429","0.5000","0"
"R_1LNJZAfnVTV5mcq_2","endangering","4.0000000","3.2500000","1.0000","0.0000","5"
"R_0CE9rf8V9zj643T_4","ended","4.3590000","4.0288462","0.6154","0.6923","0"
"R_2D8EJ23JFdZWYyR_4","ending","3.0758182","3.4318182","0.2727","0.4545","2"
"R_2435eQ6SMKSjNdr_4","endless","3.1666667","1.5833333","0.6667","0.0000","1"
"R_3hfrOLRuz2g5NyW_1","endorse","1.6670000","2.8750000","0.0000","0.0000","3"
"R_2w5APqi1FRXTcaf_5","endorsing","1.0000000","1.0000000","0.0000","0.0000","3"
"R_3NE6n7uqh1yxXaq_3","ends","4.2917500","4.9687500","0.5000","0.7500","2"
"R_1n8frNuDYCk5bfB_4","endure","4.7037778","4.9166667","0.7778","0.6667","0"
"R_2b3pz3yErFof7J0_2","endured","6.0000000","7.0000000","1.0000","1.0000","0"
"R_1HoxPF6qzy4BIwm_5","enemies","2.8333333","4.5416667","0.3333","0.6667","0"
"R_BywFj0eZ6r9wSdP_3","enemy","3.5556667","2.9583333","0.3333","0.3333","2"
"R_1CwqF3XMcOybgIW_4","enemy's","4.5000000","5.1250000","1.0000","1.0000","4"
"R_3j9u5KMZbQS89kp_5","energetic","1.1670000","5.3750000","0.0000","1.0000","3"
"R_1dt5fjZkUyYYZa5_5","energy","4.9500000","5.4125000","0.7000","0.7000","0"
"R_2QheVsRf9k1s9xo_4","enforce","1.6665000","5.8125000","0.0000","1.0000","8"
"R_OfMFUY2MFvKUtH3_3","enforcement","2.5556667","3.3333333","0.3333","0.5000","1"
"R_3ffqM7eI6MDHtwo_1","engaged","5.1665000","3.6250000","1.0000","0.5000","0"
"R_1jiDZxx7qFmkgVt_4","engagement","3.8330000","5.8750000","0.0000","1.0000","4"
"R_1era9r7VbRpmxft_5","engaging","5.3335000","4.0000000","0.5000","0.5000","4"
"R_1JIKlQNZtgmcU6i_1","england","4.6110000","4.0000000","0.6667","0.6667","0"
"R_VXt1aIuOzDuJLSV_5","engulfed","7.0000000","7.0000000","1.0000","1.0000","6"
"R_2B4puxXUMXitzLT_4","enjoy","3.8431176","3.7941176","0.4706","0.4706","0"
"R_3sn1Pmyq49VvaBR_5","enjoyed","7.0000000","3.5000000","1.0000","0.0000","4"
"R_3njSNhzart0R0sE_5","enjoying","2.0000000","1.0000000","0.0000","0.0000","5"
"R_3oA99lmBLFDBvnj_5","enlargement","7.0000000","7.0000000","1.0000","1.0000","9"
"R_2WOvnpyfACBvT3K_1","enlightening","3.8330000","3.7500000","0.0000","0.0000","3"
"R_3qmvHJGYLWOgccV_1","enormous","2.5000000","3.2500000","0.0000","0.0000","6"
"R_1g7VoEtxvkSjfKS_4","enough","4.1891757","4.0422297","0.6351","0.6216","0"
"R_57k7MIpd4IfEJ8d_4","enrages","4.1670000","5.0000000","1.0000","1.0000","1"
"R_3fIsbpALDtKKHMt_3","enriched","4.0000000","4.3750000","1.0000","1.0000","5"
"R_1pERSTMtylH2tus_2","enroll","3.5000000","3.5000000","0.0000","0.0000","1"
"R_2QtuGK8mFnoRDra_4","ensue","7.0000000","1.0000000","1.0000","0.0000","3"
"R_2AShlPLXEZW4TNc_1","ensued","4.9170000","5.0000000","1.0000","1.0000","6"
"R_1oGrwdrSBjAsq7D_5","ensure","4.3125000","4.2343750","0.6250","0.5000","1"
"R_2ZHUXU5dQB2meI7_5","enter","3.0000000","2.7500000","0.6667","0.3333","0"
"R_1PSGwxsE86F4twO_5","entered","5.0000000","5.5000000","1.0000","1.0000","4"
"R_3j9u5KMZbQS89kp_3","enters","3.8330000","4.1250000","0.0000","1.0000","0"
"R_3oZwv1aOvzgfBPT_1","entertain","5.5000000","1.0000000","1.0000","0.0000","5"
"R_2f3zCPdKbNAtHjz_4","entertainers","2.6670000","1.0000000","0.0000","0.0000","6"
"R_QmJWJsa2hr6gdXz_4","entertaining","5.0000000","1.0000000","1.0000","0.0000","4"
"R_3oTOlb2UT21kncA_3","entertainment","4.3750000","3.5312500","0.5000","0.2500","4"
"R_3PFDbsm1VfzcVtF_3","entire","4.4333000","4.2625000","0.7000","0.6000","0"
"R_10Oubo14iYzYg4P_4","entirely","1.7382857","2.3392857","0.0000","0.1429","0"
"R_1Cf5NtaZbCAGR7n_1","entirety","1.0000000","7.0000000","0.0000","1.0000","8"
"R_3irH7rjXqStHGZW_5","entitled","2.5000000","3.3125000","0.0000","0.5000","1"
"R_31Et1v2rps9wNSQ_1","entrance","3.1665000","3.6875000","0.5000","0.5000","2"
"R_1g7RWQntYlcMSKz_1","entraprenerurship","4.6670000","4.1250000","1.0000","1.0000","5"
"R_1LpYwTsnVTmzc7J_1","entrepreneurs","3.3330000","2.2500000","0.0000","0.0000","5"
"R_2WOvnpyfACBvT3K_2","enviroment","4.6670000","5.3750000","1.0000","1.0000","5"
"R_2CxfrvtsbMfoKL3_2","environazis","1.0000000","2.1250000","0.0000","0.0000","6"
"R_6S8yzbSVDy85saJ_1","environment","4.0238000","4.2571429","0.5143","0.6286","0"
"R_1OPuFFg74ePvEHb_2","environmental","4.0438947","4.5000000","0.5789","0.6842","0"
"R_oY0TBfB1OYyRdC1_5","environmentalism","1.0000000","1.0000000","0.0000","0.0000","3"
"R_9FCr4cL8VfeJV6N_2","environmentalist","1.5000000","1.2500000","0.0000","0.0000","3"
"R_1DAmmWVuxekOzQt_4","environments","4.1670000","1.5000000","1.0000","0.0000","9"
"R_XYauZjTjLrmzXhL_3","epa","3.9443333","3.2083333","0.6667","0.3333","0"
"R_1N9zzcTNBoGJ2sR_2","epidemic","3.8335000","3.0312500","0.5000","0.5000","0"
"R_3kbJ7y24dypCI9i_3","epitome","5.6665000","3.3750000","1.0000","0.5000","4"
"R_3MS8xER2c0yASHT_5","epitomy","2.0000000","4.1250000","0.0000","1.0000","2"
"R_SJmBO1u0DDmEZH3_2","equal","4.5555000","4.2291667","0.6667","0.5000","2"
"R_yJ6wfoQV0isjWBr_1","equaling","4.0000000","4.0000000","1.0000","1.0000","8"
"R_DHy2Rcz9Hym8jgl_1","equality","3.0417500","3.8750000","0.5000","0.7500","0"
"R_1OPuFFg74ePvEHb_2","equally","3.7668000","4.4250000","0.6000","0.8000","0"
"R_1E52pkDzk4NF6WW_4","equals","5.0000000","3.8750000","1.0000","0.0000","8"
"R_2eUtceWIPn47x8l_2","equipment","3.8333333","4.2083333","0.3333","0.6667","4"
"R_21sHPy3Zfn9XV2y_3","er","4.6670000","4.6250000","1.0000","1.0000","1"
"R_eQzIcJ3JIlXTd9D_4","eradicate","5.1666667","5.9583333","0.6667","0.6667","0"
"R_2pVLOa7aDX0ZdAl_2","erase","1.1670000","6.3750000","0.0000","1.0000","1"
"R_3oA99lmBLFDBvnj_5","erdo","7.0000000","7.0000000","1.0000","1.0000","9"
"R_3npi2r9WK3X6C5j_4","eric","4.5000000","4.0000000","1.0000","1.0000","2"
"R_12P6xviYBfWP2DH_3","erosion","5.0000000","5.2500000","1.0000","1.0000","5"
"R_OPS9EZNTzb221uF_4","error","4.8750000","3.6875000","0.7500","0.5000","0"
"R_WoFlOJ6EsGnQNW1_1","errors","4.6670000","1.2500000","0.5000","0.0000","3"
"R_8iFRzE3hiPeRS6Z_4","erupting","5.3330000","7.0000000","1.0000","1.0000","3"
"R_2tDV8bFKDgO3SKV_2","erving","5.3330000","5.0000000","1.0000","1.0000","3"
"R_VXt1aIuOzDuJLSV_5","escalated","7.0000000","7.0000000","1.0000","1.0000","6"
"R_2sRLJwbjtucdn9a_5","escalates","2.0000000","3.0000000","0.0000","0.0000","2"
"R_2ASfOpichWeulMF_1","escape","4.9073333","4.0972222","0.8889","0.6667","2"
"R_1DZ3upqcIzFhtH3_3","escaped","4.2916250","3.3437500","0.7500","0.3750","1"
"R_PXOlJ2jSCXLT3Ff_5","escapes","3.8330000","3.1250000","0.0000","0.0000","3"
"R_2ASfOpichWeulMF_1","escaping","6.3330000","3.2500000","1.0000","0.0000","2"
"R_1E52pkDzk4NF6WW_4","escort","5.0000000","3.8750000","1.0000","0.0000","8"
"R_1pERSTMtylH2tus_4","escorted","4.1670000","2.8750000","0.5000","0.0000","3"
"R_yJ6wfoQV0isjWBr_4","especiailly","4.3330000","2.2500000","1.0000","0.0000","0"
"R_1n8frNuDYCk5bfB_1","especially","4.1932933","3.7483333","0.6400","0.4933","0"
"R_3qmvHJGYLWOgccV_1","essay","2.5000000","3.2500000","0.0000","0.0000","6"
"R_1nSHXIH282d3nd3_3","essentially","5.1666667","4.2083333","1.0000","0.6667","3"
"R_8iFRzE3hiPeRS6Z_3","establish","4.5003333","5.3750000","1.0000","1.0000","3"
"R_3oA99lmBLFDBvnj_2","established","7.0000000","7.0000000","1.0000","1.0000","3"
"R_1gkCxCAAloxr2og_3","establishing","1.3330000","1.0000000","0.0000","0.0000","4"
"R_1dt5fjZkUyYYZa5_2","establishment","4.5000000","4.7500000","1.0000","1.0000","0"
"R_2CxfrvtsbMfoKL3_1","estate","1.0000000","1.0000000","0.0000","0.0000","3"
"R_2SH5a8bksSvwexb_1","esteem","5.0000000","1.0000000","1.0000","0.0000","3"
"R_2xJIlWl26lfyw8n_1","estimated","3.9165000","3.8750000","0.5000","0.5000","5"
"R_Q9TGvokg2x7BPsB_5","estimates","4.0000000","1.5000000","1.0000","0.0000","6"
"R_3e1PRXFPCHW02aE_1","et","4.0000000","5.6250000","1.0000","1.0000","0"
"R_5BjrkiX7wiiuXFn_2","etc","3.5000833","3.4895833","0.4167","0.5000","0"
"R_27jqrVgI8TaD7ql_5","ethical","3.0000000","5.5000000","0.0000","1.0000","6"
"R_3HCyoHAfkcMaxAW_2","ethically","5.6670000","5.1250000","1.0000","1.0000","3"
"R_2PzZcjCPek5Gsrf_5","ethics","1.0000000","1.6250000","0.0000","0.0000","4"
"R_3nTvynbDUYQMWU7_3","ethiopia","2.6113333","2.7083333","0.0000","0.3333","0"
"R_cCIxe9lO16DgF1f_3","ethipoia","3.1670000","2.7500000","0.0000","0.0000","3"
"R_b9PntTdyM0vgfbb_4","ethnic","5.7500000","5.9375000","1.0000","1.0000","0"
"R_3HCyoHAfkcMaxAW_1","ethnically","5.5000000","3.1250000","1.0000","0.0000","0"
"R_TvB3qGkZwTSjV4t_3","ethnicity","3.8330000","4.0000000","0.0000","1.0000","1"
"R_3oA99lmBLFDBvnj_5","eu","7.0000000","7.0000000","1.0000","1.0000","9"
"R_1IWXSlintlzIuBr_5","europe","4.1250000","3.8125000","0.7500","0.5000","1"
"R_3Hz9m3bA6uWT3YI_1","european","4.1665000","3.3750000","1.0000","0.5000","2"
"R_3fPgKb8r8QTHYUz_2","euthanize","2.3330000","2.0000000","0.0000","0.0000","2"
"R_Qm4qlRrGoqoT5Ad_2","euthanized","5.6670000","4.3750000","1.0000","1.0000","0"
"R_2ymwwrbpEL95KG9_2","evacuate","4.2500000","3.2500000","0.5000","0.5000","8"
"R_sXd7G0qsBBO5rup_4","evacuated","2.2776667","3.5833333","0.3333","0.6667","2"
"R_1dp1n3Acz8fdB0F_1","evacuation","5.5000000","3.8750000","1.0000","0.0000","4"
"R_ZawuD4lhU731A8p_2","evaluate","4.5000000","6.8750000","1.0000","1.0000","3"
"R_1JIKlQNZtgmcU6i_3","evaluation","7.0000000","7.0000000","1.0000","1.0000","9"
"R_Y9xcVEPDGEw28GB_4","evasive","1.0000000","1.0000000","0.0000","0.0000","8"
"R_1eVIE8HYgaJnhyF_5","even","3.6917168","3.7134956","0.4912","0.4779","0"
"R_1OPuFFg74ePvEHb_5","evening","4.5835000","3.7500000","1.0000","0.5000","2"
"R_2D8EJ23JFdZWYyR_3","event","3.6227368","3.9078947","0.3684","0.6316","1"
"R_2Ua8QrptM9JbrQW_5","events","3.3808571","3.0892857","0.4286","0.2857","0"
"R_3KDPGjpoRqJxdFY_4","eventually","4.0277500","3.9375000","0.5833","0.5000","2"
"R_3kp1NhG01T0k5mf_3","ever","3.7844828","3.8254310","0.4483","0.5345","0"
"R_2eUtceWIPn47x8l_2","ever-growing","3.5000000","3.7500000","0.0000","0.0000","4"
"R_yTT1WD1ol6za3Jf_2","everlasting","7.0000000","6.7500000","1.0000","1.0000","5"
"R_1FPPdbnLwSGuNfD_2","every","3.3124861","3.6961806","0.3750","0.5000","0"
"R_25L0GShLxeAX8vJ_1","everybody","3.5000000","3.0416667","0.3333","0.3333","0"
"R_3oA99lmBLFDBvnj_4","everyday","3.7333000","4.9125000","0.5000","0.8000","3"
"R_1n8frNuDYCk5bfB_1","everyone","3.7159577","3.8028169","0.4789","0.4648","0"
"R_2D8EJ23JFdZWYyR_2","everyone's","3.2776667","4.0416667","0.3333","0.3333","0"
"R_2pVLOa7aDX0ZdAl_2","everyones","3.5835000","4.4375000","0.5000","0.5000","1"
"R_3kp1NhG01T0k5mf_3","everything","3.7776852","3.8310185","0.4630","0.4815","0"
"R_2435eQ6SMKSjNdr_3","everytime","1.0000000","2.0000000","0.0000","0.0000","5"
"R_1mrbh8yc48w0boX_4","everywhere","4.3333571","4.5000000","0.6429","0.5714","0"
"R_encryCgu3aiu42B_4","evidence","3.4230000","4.0096154","0.3846","0.6154","0"
"R_3qjkVDIjECLKnKZ_3","evidenced","4.0000000","4.0000000","1.0000","1.0000","5"
"R_57k7MIpd4IfEJ8d_2","evident","3.3335000","3.6875000","0.5000","0.5000","3"
"R_3Gm64BvSHkOeisK_5","evidently","1.0000000","1.0625000","0.0000","0.0000","3"
"R_1Cf5NtaZbCAGR7n_5","evil","3.8000000","4.4625000","0.5000","0.6000","0"
"R_TvB3qGkZwTSjV4t_3","evils","3.8330000","4.0000000","0.0000","1.0000","1"
"R_2woWYw6rHTgQXfH_4","evolve","4.3330000","2.6250000","1.0000","0.0000","0"
"R_XFFiAjw50WPIMPT_2","ew","1.0000000","4.3750000","0.0000","1.0000","2"
"R_2D1CnjTj1WSuPQk_4","ex","2.0000000","1.0000000","0.0000","0.0000","3"
"R_3F2IgdLQxHPguO2_2","exacerbating","5.6670000","5.7500000","1.0000","1.0000","3"
"R_yJ6wfoQV0isjWBr_1","exacly","4.0000000","4.0000000","1.0000","1.0000","8"
"R_2EougSpp1xd4X4Z_5","exact","5.2917500","4.8750000","1.0000","1.0000","0"
"R_d68YNA5f4FYJPbP_1","exactly","2.6667143","2.5357143","0.1429","0.4286","0"
"R_2pVLOa7aDX0ZdAl_3","examine","1.0000000","6.0000000","0.0000","1.0000","2"
"R_23f3EJw0565sPzq_2","examining","5.0000000","5.3750000","1.0000","1.0000","9"
"R_0CE9rf8V9zj643T_4","example","3.1785714","3.7991071","0.2857","0.3929","0"
"R_DHy2Rcz9Hym8jgl_4","exceedingly","1.0000000","1.0000000","0.0000","0.0000","1"
"R_yJ6wfoQV0isjWBr_4","excellent","4.0000000","1.6250000","0.5000","0.0000","0"
"R_vdj2zExWbAVjx6N_2","except","5.2223333","3.4166667","1.0000","0.3333","1"
"R_1CDCVd3BLzRFvYW_1","excerpt","1.8330000","2.7500000","0.0000","0.0000","3"
"R_OPS9EZNTzb221uF_3","exchange","3.3330000","3.3750000","0.0000","0.0000","2"
"R_wSkDqB6ZNAVmKY1_1","excited","4.5000000","4.6250000","1.0000","1.0000","4"
"R_3HuhNUxFcsxCt8c_5","excitement","6.0000000","6.0000000","1.0000","1.0000","0"
"R_vZuGlfj8lOmSY37_5","exciting","2.6670000","1.0000000","0.0000","0.0000","1"
"R_sXd7G0qsBBO5rup_2","exclusive","2.5000000","4.6250000","0.0000","1.0000","3"
"R_1QLqFlZoaDOzfm7_5","excuse","3.3635455","5.4545455","0.4545","0.8182","1"
"R_NXWUciQSQ1AJ7PP_4","excuses","1.9443333","3.7916667","0.1667","0.5000","1"
"R_2lTWX8lyNz56VTH_4","execute","3.0000000","3.0000000","0.0000","0.0000","0"
"R_1Iu8tApfebA0WZs_2","executed","3.1670000","5.2500000","0.0000","1.0000","1"
"R_wSkDqB6ZNAVmKY1_4","execution","4.1670000","3.5000000","1.0000","0.0000","9"
"R_3mmXh2LU82nVg96_1","executives","4.5000000","4.2500000","0.5000","0.5000","1"
"R_33etvLZIHitWTq2_2","exemplarily","1.0000000","7.0000000","0.0000","1.0000","1"
"R_3qDqiG7g35x0oqN_2","exempt","2.8335000","3.0000000","0.5000","0.5000","5"
"R_Zlgr952uoQJb8KB_2","exercise","4.9165000","4.3125000","1.0000","1.0000","6"
"R_1Ed2vTIhJK2Lz4I_5","exessive","3.0000000","3.0000000","0.0000","0.0000","3"
"R_3lEy7CLfIzh1GHd_4","exhausted","1.9165000","2.7500000","0.0000","0.0000","0"
"R_ZawuD4lhU731A8p_1","exhaustion","3.9170000","5.9375000","0.5000","1.0000","3"
"R_1pERSTMtylH2tus_1","exhaustive","4.1670000","4.0000000","1.0000","1.0000","4"
"R_tPuj2guRW2IW3Ul_3","exhuming","2.1670000","2.6250000","0.0000","0.0000","8"
"R_1OPuFFg74ePvEHb_1","exile","5.0000000","5.5000000","1.0000","1.0000","8"
"R_2lTWX8lyNz56VTH_3","exiled","4.0000000","4.0000000","1.0000","1.0000","1"
"R_3nIBkYebSUyUro6_2","exist","4.2290000","6.0625000","0.7500","1.0000","0"
"R_1nSHXIH282d3nd3_4","existed","2.2223333","2.5416667","0.3333","0.3333","1"
"R_2b3pz3yErFof7J0_5","existence","4.8333750","4.4218750","0.7500","0.6250","1"
"R_vdj2zExWbAVjx6N_2","existing","2.0556667","3.5000000","0.3333","0.3333","1"
"R_3lEy7CLfIzh1GHd_2","exists","2.7917500","2.0312500","0.5000","0.2500","1"
"R_3rZFSSY1VX8GDYn_4","exit","5.0830000","2.5000000","1.0000","0.0000","3"
"R_12P6xviYBfWP2DH_3","exodus","5.0000000","5.2500000","1.0000","1.0000","5"
"R_PXOlJ2jSCXLT3Ff_5","exotic","3.8330000","3.1250000","0.0000","0.0000","3"
"R_3mmXh2LU82nVg96_3","expand","4.6905714","4.3214286","0.8571","0.5714","0"
"R_2xQNrTepBG1c9Vc_1","expanding","3.1667500","4.9375000","0.2500","0.7500","2"
"R_1LBVWn2odUg9oA6_5","expansion","2.5000000","2.5000000","0.0000","0.0000","1"
"R_6S8yzbSVDy85saJ_1","expect","3.6573889","3.9305556","0.4444","0.4444","0"
"R_3oA99lmBLFDBvnj_5","expectations","7.0000000","7.0000000","1.0000","1.0000","9"
"R_2n9TUB8UXeDYQJr_4","expected","4.3000000","4.3500000","0.6000","0.6000","1"
"R_10Oubo14iYzYg4P_5","expecting","1.0000000","1.0000000","0.0000","0.0000","5"
"R_1oGNyBLJYCfwM3S_3","expelled","4.3330000","3.7500000","1.0000","0.0000","3"
"R_8iFRzE3hiPeRS6Z_3","expense","4.9446667","6.4166667","0.6667","1.0000","3"
"R_1IRRIFlrEvyBc83_2","expensive","3.4166000","3.5250000","0.3000","0.4000","0"
"R_3F2IgdLQxHPguO2_5","experience","4.0971667","3.4739583","0.5833","0.4583","0"
"R_1hXwedaK7Yvdoyd_3","experienced","5.1390000","4.5208333","0.8333","0.6667","1"
"R_2tDV8bFKDgO3SKV_1","experiences","5.0925556","4.2916667","0.7778","0.5556","3"
"R_3HuhNUxFcsxCt8c_5","experiencing","3.0000000","3.1875000","0.5000","0.5000","0"
"R_11d2f4aGBETtClb_4","experiment","1.0000000","4.5000000","0.0000","1.0000","5"
"R_2pVLOa7aDX0ZdAl_2","experimented","1.1670000","6.3750000","0.0000","1.0000","1"
"R_2EEQioTSv70RUzF_2","expert","5.6670000","6.1250000","1.0000","1.0000","6"
"R_1HoxPF6qzy4BIwm_5","experts","5.8330000","5.1250000","1.0000","1.0000","0"
"R_C8FBs3jYmZwt09X_2","explain","3.8330000","2.0625000","0.5000","0.0000","0"
"R_SIrozm9BIGdNzu9_1","explainable","6.0000000","6.0000000","1.0000","1.0000","4"
"R_SPD8SJu6QwFyOcN_4","explained","2.2223333","3.8333333","0.3333","0.3333","2"
"R_1pVyQvn9g9UEEmm_5","explaining","3.3890000","2.0416667","0.3333","0.0000","6"
"R_2tDV8bFKDgO3SKV_2","explains","4.6665000","3.0000000","1.0000","0.5000","3"
"R_2xy5n7vmxTj4FY6_4","explanation","5.0000000","4.1875000","1.0000","0.5000","2"
"R_1CwqF3XMcOybgIW_2","explicit","4.5000000","4.7500000","1.0000","1.0000","2"
"R_25vCdsEDRhPJ3w3_1","exploded","4.6670000","5.3750000","1.0000","1.0000","6"
"R_6Xd43lcLXVLdBh7_5","exploit","4.5000000","2.9687500","0.5000","0.2500","0"
"R_wSkDqB6ZNAVmKY1_3","exploitation","4.0000000","4.2500000","0.5000","0.5000","5"
"R_ByUtkzYYw2pDNqV_5","exploiting","3.9165000","4.2500000","0.5000","0.5000","0"
"R_2xIXWgIt65WqCB5_2","exploration","5.6670000","5.6250000","1.0000","1.0000","0"
"R_2n9TUB8UXeDYQJr_1","explore","2.9165000","2.1875000","0.0000","0.0000","8"
"R_3Hz9m3bA6uWT3YI_5","explored","3.8330000","2.2500000","0.0000","0.0000","9"
"R_1DZ3upqcIzFhtH3_3","explores","4.0000000","4.8750000","1.0000","1.0000","1"
"R_2EougSpp1xd4X4Z_5","exploring","5.6110000","5.2083333","0.6667","0.6667","0"
"R_3nIBkYebSUyUro6_4","explosion","3.1670000","1.8750000","0.0000","0.0000","2"
"R_2Ua8QrptM9JbrQW_5","explosions","2.3330000","3.6250000","0.0000","0.0000","0"
