"message_id","feat","avg(empathy.empathy)","avg(empathy.distress)","avg(empathy.empathy_bin)","avg(empathy.distress_bin)","test_fold"
"R_3qjkVDIjECLKnKZ_1","beings","4.5151818","4.5568182","0.7273","0.6364","0"
"R_3mmXh2LU82nVg96_1","belatedly","5.5000000","5.6250000","1.0000","1.0000","1"
"R_bHPD9qC8514QvxD_5","beleive","4.8330000","5.0000000","1.0000","1.0000","6"
"R_3rYPg4TSnhDVFJa_4","belief","3.3333333","2.4166667","0.3333","0.3333","0"
"R_3j9u5KMZbQS89kp_3","beliefs","3.6666667","4.7916667","0.5000","0.8333","0"
"R_1n8frNuDYCk5bfB_3","believe","3.3915944","3.9169580","0.4685","0.5315","0"
"R_1rftZXLZ8DysqyC_5","believed","4.4582500","4.3750000","0.5000","0.7500","0"
"R_1FPPdbnLwSGuNfD_2","believer","6.1665000","6.6250000","1.0000","1.0000","0"
"R_3qDqiG7g35x0oqN_3","believers","3.8330000","3.8750000","0.0000","0.0000","4"
"R_3kj44d9NRpeN491_2","believes","3.2500000","3.6250000","0.5000","0.5000","6"
"R_3hfrOLRuz2g5NyW_5","believing","2.4446667","2.7083333","0.3333","0.0000","1"
"R_Rlb9fYwRyXEbEB3_1","belonged","5.5000000","1.2500000","1.0000","0.0000","1"
"R_8hNO9MPyID3p1EB_2","belongings","3.5830000","4.8125000","0.0000","1.0000","0"
"R_5sVTXudr799nqgx_1","belongs","2.8335000","5.5000000","0.0000","1.0000","0"
"R_3M41N1kfkXmVM41_5","beloved","2.2776667","3.4166667","0.0000","0.3333","1"
"R_6Xd43lcLXVLdBh7_3","below","4.2780000","3.8333333","0.6667","0.6667","1"
"R_27DnQXvFdH7McLj_2","belt","6.0000000","5.6250000","1.0000","1.0000","2"
"R_bHPD9qC8514QvxD_5","belueve","4.8330000","5.0000000","1.0000","1.0000","6"
"R_1mFvDu8OiiYboIA_3","bend","4.3330000","5.0000000","1.0000","1.0000","2"
"R_z2Ua6AbIBF0WXh7_3","beneficial","4.4443333","2.5833333","0.6667","0.3333","1"
"R_encryCgu3aiu42B_5","benefit","2.5832500","2.1875000","0.2500","0.0000","3"
"R_1dt5fjZkUyYYZa5_5","benefits","3.8336667","4.2916667","0.3333","0.6667","0"
"R_0wUJf4IdNJLqmjL_4","bengazi","3.3330000","3.5000000","0.0000","0.0000","1"
"R_28P2gI0KQDuyKDS_4","benzodiazepines","4.1670000","5.0000000","1.0000","1.0000","3"
"R_Y9xcVEPDGEw28GB_3","berries","4.1670000","1.0000000","0.5000","0.0000","7"
"R_3sn1Pmyq49VvaBR_5","beside","7.0000000","3.5000000","1.0000","0.0000","4"
"R_3iqHvljEoHkIuA3_1","besides","2.4334000","3.1000000","0.2000","0.4000","1"
"R_Zlgr952uoQJb8KB_3","best","3.7692308","3.4391026","0.4615","0.4103","0"
"R_1dt5fjZkUyYYZa5_5","bet","2.8810000","2.8035714","0.2857","0.2857","0"
"R_2R2E5hgGHIaKHXz_4","betray","1.0000000","4.2500000","0.0000","1.0000","2"
"R_1mFvDu8OiiYboIA_5","betrayed","3.0000000","2.3125000","0.0000","0.0000","1"
"R_2woWYw6rHTgQXfH_4","better","3.6468713","3.4727723","0.5050","0.4158","0"
"R_1n8frNuDYCk5bfB_1","between","3.7794412","4.1875000","0.4412","0.6765","0"
"R_3rYPg4TSnhDVFJa_4","beyond","4.0302727","3.8409091","0.6364","0.4545","0"
"R_2woWYw6rHTgQXfH_4","bff","4.3330000","2.6250000","1.0000","0.0000","0"
"R_5jRlP3nKHGclOFj_2","bhat","5.6670000","5.7500000","1.0000","1.0000","7"
"R_2ZHUXU5dQB2meI7_5","bias","2.2000000","2.6750000","0.2000","0.2000","0"
"R_8joL7gIQVWifia5_3","biased","2.1667500","4.0625000","0.2500","0.5000","0"
"R_31FSDThjiQYih8p_4","biases","3.5000000","1.2500000","0.5000","0.0000","3"
"R_1dt5fjZkUyYYZa5_1","bible","3.1670000","4.7500000","0.0000","1.0000","1"
"R_2w04my9euSVvknm_4","biblical","4.3330000","4.5000000","1.0000","1.0000","9"
"R_ROAxUwdU6WcMHdf_3","bickering","7.0000000","1.3750000","1.0000","0.0000","4"
"R_2YV6IEQMUgozwQ1_2","bidder","4.5000000","4.2500000","1.0000","1.0000","3"
"R_wStJlCceK0qC4i5_5","big","3.0801731","3.1754808","0.3077","0.3077","0"
"R_2b3pz3yErFof7J0_5","bigger","4.2592222","3.8333333","0.5556","0.4444","1"
"R_6S8yzbSVDy85saJ_1","biggest","3.2500000","3.9375000","0.2500","0.5000","0"
"R_3nIBkYebSUyUro6_3","bigoted","2.3330000","1.1250000","0.0000","0.0000","6"
"R_3MS8xER2c0yASHT_5","bigotry","3.8333333","5.0416667","0.6667","1.0000","2"
"R_2aFv2RNZ0BvYjX3_5","bigots","4.0835000","3.3125000","1.0000","0.0000","2"
"R_25L0GShLxeAX8vJ_5","bike","1.1670000","1.3750000","0.0000","0.0000","0"
"R_XYauZjTjLrmzXhL_2","bikes","2.5000000","1.5000000","0.5000","0.0000","4"
"R_2rSDCgMnHjVtsRu_4","bile","1.8330000","2.7500000","0.0000","0.0000","6"
"R_5jRlP3nKHGclOFj_4","bill","4.6666667","4.5833333","1.0000","0.6667","1"
"R_3R4lpvpSZKNYUCN_4","billed","4.8330000","5.2500000","1.0000","1.0000","1"
"R_2wRcSx4k6wQw4jE_1","billie","4.8330000","5.5000000","1.0000","1.0000","9"
"R_1OPuFFg74ePvEHb_2","billion","3.9446667","5.7083333","0.6667","1.0000","0"
"R_2EEQioTSv70RUzF_2","billionaires","5.7500000","4.5000000","1.0000","0.5000","6"
"R_PBbNxpYdnlgFsU9_3","billions","3.7668000","5.3000000","0.2000","1.0000","2"
"R_1eQAOZUF4OeFfld_4","billowing","3.6670000","2.8750000","0.0000","0.0000","5"
"R_3qmvHJGYLWOgccV_3","bills","3.8330000","5.1250000","0.0000","1.0000","6"
"R_3ElKNT2rbrUZYdR_3","billy","3.6665000","2.5000000","0.5000","0.5000","5"
"R_3KDPGjpoRqJxdFY_1","bin","4.3335000","5.5000000","1.0000","1.0000","1"
"R_1o0waJFYMzMZBib_3","bind","1.3330000","1.2500000","0.0000","0.0000","5"
"R_2xIXWgIt65WqCB5_5","bindi","6.1670000","5.7500000","1.0000","1.0000","3"
"R_1f41UhJGguVVQEi_4","biodiversity","5.0000000","4.8750000","1.0000","0.5000","2"
"R_1DAmmWVuxekOzQt_1","biographical","4.0000000","1.0000000","1.0000","0.0000","3"
"R_3oA99lmBLFDBvnj_4","biological","6.9165000","6.8750000","1.0000","1.0000","3"
"R_25T5ImOfpOm39RP_2","biology","5.8330000","6.2500000","1.0000","1.0000","7"
"R_22Ybn7Ce5HQ833l_1","bionic","1.0000000","4.7500000","0.0000","1.0000","9"
"R_Qm4qlRrGoqoT5Ad_2","bird","4.0666000","3.5250000","0.6000","0.4000","0"
"R_yJ6wfoQV0isjWBr_4","birds","4.7500000","4.1041667","0.6667","0.5000","0"
"R_oY0TBfB1OYyRdC1_3","birth","3.6665833","3.5729167","0.5000","0.5000","0"
"R_2tDV8bFKDgO3SKV_1","birthday","3.5000000","2.8750000","0.5000","0.5000","3"
"R_9FCr4cL8VfeJV6N_3","births","3.0000000","1.0000000","0.0000","0.0000","5"
"R_1LhyOz9jrkIJQCi_3","bit","2.5972222","2.5555556","0.1944","0.1667","0"
"R_1Dnw7B1oXpJ7OsA_5","bite","3.7000000","3.4000000","0.4000","0.4000","2"
"R_1PSGwxsE86F4twO_5","biting","5.0000000","5.5000000","1.0000","1.0000","4"
"R_10Oubo14iYzYg4P_2","bits","1.0000000","1.0000000","0.0000","0.0000","9"
"R_2ASfOpichWeulMF_3","bitten","1.0000000","1.6250000","0.0000","0.0000","5"
"R_2Qya6z7Tq9vKDU6_1","bitter","4.2332000","3.6000000","0.6000","0.6000","0"
"R_3oTOlb2UT21kncA_5","biu","5.5000000","5.7500000","1.0000","1.0000","6"
"R_2VqoEbnL1j6X9WU_3","bizarre","2.4165000","3.3125000","0.0000","0.5000","3"
"R_b9PntTdyM0vgfbb_5","black","3.6505806","3.9596774","0.4194","0.5484","0"
"R_1f3fRDbsl9jD5Ww_5","blacks","2.5556667","3.7916667","0.3333","0.5000","0"
"R_1dt5fjZkUyYYZa5_5","blame","3.5075455","3.8977273","0.4545","0.5000","0"
"R_TpgBfMSeqQUvqH7_5","blamed","1.3330000","1.6250000","0.0000","0.0000","4"
"R_3oGWvgpA3WsRlRG_1","blames","5.1247500","3.9687500","1.0000","0.2500","1"
"R_QmJWJsa2hr6gdXz_5","blaming","2.9443333","2.7500000","0.3333","0.3333","4"
"R_O8rkxaPvmC2DHTX_3","blank","4.0000000","6.5000000","1.0000","1.0000","7"
"R_ROAxUwdU6WcMHdf_1","blankets","6.0000000","5.0000000","1.0000","1.0000","5"
"R_1o0waJFYMzMZBib_4","blantly","1.1670000","2.0000000","0.0000","0.0000","4"
"R_3nHIf1uTyHztQY7_3","blasphemed","4.8330000","5.6250000","1.0000","1.0000","5"
"R_CmgUw21BjZfKLiF_2","blast","1.4165000","4.0000000","0.0000","0.5000","0"
"R_3CVmIowQnwq9rKb_4","blasted","4.6670000","4.8750000","1.0000","1.0000","2"
"R_1JIKlQNZtgmcU6i_5","blatant","7.0000000","7.0000000","1.0000","1.0000","4"
"R_CkssYrqzZAFHsuR_5","blatantly","3.7776667","6.0833333","0.6667","1.0000","2"
"R_8iFRzE3hiPeRS6Z_2","blaze","6.3330000","7.0000000","1.0000","1.0000","2"
"R_1PSGwxsE86F4twO_2","blazes","5.3330000","5.5000000","1.0000","1.0000","7"
"R_3nHIf1uTyHztQY7_4","blazing","4.5000000","5.6250000","1.0000","1.0000","9"
"R_3CVmIowQnwq9rKb_4","bleed","4.6670000","4.8750000","1.0000","1.0000","2"
"R_1PSGwxsE86F4twO_5","bleeding","5.0000000","5.5000000","1.0000","1.0000","4"
"R_3JhpdFn06BA1uDA_2","bless","3.5666000","3.5750000","0.4000","0.4000","1"
"R_1inxQNYZPf7D0hK_5","blessed","3.7780000","2.7500000","0.3333","0.3333","6"
"R_1JIKlQNZtgmcU6i_4","blew","7.0000000","7.0000000","1.0000","1.0000","6"
"R_2EEQioTSv70RUzF_1","blight","5.1670000","2.6250000","1.0000","0.0000","1"
"R_3e1PRXFPCHW02aE_1","blind","3.3335000","5.1875000","0.5000","1.0000","0"
"R_2VeUaWJRF3Q5wrV_2","blinded","3.8334000","4.5250000","0.6000","0.8000","1"
"R_1DAmmWVuxekOzQt_2","blinding","2.0000000","4.8125000","0.0000","1.0000","5"
"R_0e3M54QcgpFMC3v_4","blindly","1.0000000","1.0000000","0.0000","0.0000","6"
"R_qQTyu2FiESbelr3_2","blindness","2.7223333","4.8750000","0.3333","1.0000","1"
"R_bHPD9qC8514QvxD_4","bline","3.3330000","3.2500000","0.0000","0.0000","0"
"R_qxegiSp0tG2ayxb_1","blink","3.7500000","2.5000000","0.5000","0.5000","6"
"R_2V1EtzSABylaDxN_2","blip","1.0000000","1.5000000","0.0000","0.0000","5"
"R_2CEwmOXgqGtctrt_4","bliss","1.0000000","2.7500000","0.0000","0.0000","7"
"R_1DDb7pcl8PkL7Rz_1","blister","3.0000000","4.5000000","0.0000","1.0000","6"
"R_3ffqM7eI6MDHtwo_3","blisters","4.0000000","4.8750000","1.0000","1.0000","4"
"R_3O7WLq2c6Zv9pVO_3","blm","1.0000000","1.0000000","0.0000","0.0000","4"
"R_23f3EJw0565sPzq_5","bloc","5.5000000","4.8750000","1.0000","1.0000","0"
"R_10Tabapshu2tvvK_5","block","2.7082500","4.0625000","0.2500","0.5000","0"
"R_wSkDqB6ZNAVmKY1_2","blog","4.1670000","4.6250000","1.0000","1.0000","5"
"R_O8rkxaPvmC2DHTX_5","bloggers","1.0000000","6.2500000","0.0000","1.0000","6"
"R_rkmmkrMQ9Yb6LPb_2","blood","4.3999333","3.4000000","0.6000","0.4667","0"
"R_1CDCVd3BLzRFvYW_1","blooded","1.8330000","2.7500000","0.0000","0.0000","3"
"R_C9sJlQRcb3HIxln_2","bloody","3.6670000","3.8750000","0.0000","0.0000","6"
"R_3NE6n7uqh1yxXaq_3","blow","2.5835000","3.1250000","0.0000","0.5000","2"
"R_NXWUciQSQ1AJ7PP_3","blowing","1.8335000","2.7500000","0.0000","0.5000","0"
"R_3qmvHJGYLWOgccV_2","blown","3.6670000","5.7500000","0.0000","1.0000","2"
"R_2aFv2RNZ0BvYjX3_1","blows","5.6670000","1.0000000","1.0000","0.0000","3"
"R_3NE6n7uqh1yxXaq_5","blue","1.0835000","3.5000000","0.0000","0.5000","1"
"R_2f3zCPdKbNAtHjz_3","blurb","4.8330000","4.0000000","1.0000","1.0000","6"
"R_3MS8xER2c0yASHT_5","bno","2.0000000","4.1250000","0.0000","1.0000","2"
"R_1feW3mcR2cAKD1d_1","board","4.1667500","6.2812500","0.7500","1.0000","0"
"R_3kp1NhG01T0k5mf_2","boarding","4.0000000","3.7500000","1.0000","0.0000","0"
"R_QhPhN7wI0VGZAGd_3","boat","4.4257778","4.0138889","0.6667","0.5556","1"
"R_2D8EJ23JFdZWYyR_3","boating","6.3335000","5.2500000","1.0000","1.0000","1"
"R_3kp1NhG01T0k5mf_2","boats","4.5556667","4.2916667","1.0000","0.6667","0"
"R_3R4lpvpSZKNYUCN_3","bob","5.1110000","4.8333333","1.0000","1.0000","1"
"R_3sn1Pmyq49VvaBR_1","bode","6.0000000","6.0000000","1.0000","1.0000","9"
"R_2EougSpp1xd4X4Z_5","bodies","3.7963333","4.0208333","0.6111","0.6111","0"
"R_3PiZqMijCPTLaGp_5","body","3.9352222","4.0694444","0.4444","0.6111","0"
"R_1obbYGRWDvcuOsV_2","body-slammed","3.1670000","5.6250000","0.0000","1.0000","5"
"R_2aPGF30aCkFTUVJ_3","bodyguards","3.5000000","5.0000000","0.0000","1.0000","9"
"R_Y9xcVEPDGEw28GB_5","boil","5.0000000","4.4375000","1.0000","0.5000","1"
"R_C9sJlQRcb3HIxln_1","boiling","5.0000000","4.8750000","1.0000","1.0000","4"
"R_3JhpdFn06BA1uDA_2","boko","5.0000000","5.3437500","0.7500","0.7500","1"
"R_3qjkVDIjECLKnKZ_3","bold","4.0000000","4.0000000","1.0000","1.0000","5"
"R_Opxbk3pTYovG4lr_1","bolder","3.6670000","5.6250000","0.0000","1.0000","6"
"R_2Ua8QrptM9JbrQW_5","bomb","4.0000000","4.0178571","0.2857","0.5714","0"
"R_yJ6wfoQV0isjWBr_5","bombastic","2.3330000","2.1250000","0.0000","0.0000","3"
"R_1pERSTMtylH2tus_4","bombed","4.3095714","5.0178571","0.7143","0.8571","3"
"R_1dt5fjZkUyYYZa5_1","bomber","4.3890000","5.1250000","0.3333","1.0000","1"
"R_5BjrkiX7wiiuXFn_2","bombing","2.8810000","3.8571429","0.4286","0.4286","0"
"R_3ho2mL7zaMK1xSh_3","bombings","3.0000000","6.5000000","0.0000","1.0000","6"
"R_3sBwmH6f8c5bjRk_3","bombs","3.2500000","4.3125000","0.5000","0.5000","5"
"R_3fPgKb8r8QTHYUz_2","bond","4.3333333","2.3750000","0.6667","0.3333","2"
"R_1KpYeoDEDFfiXKm_1","bone","3.1670000","4.7500000","0.0000","1.0000","2"
"R_2CxfrvtsbMfoKL3_2","bono","1.0000000","2.1250000","0.0000","0.0000","6"
"R_27jqrVgI8TaD7ql_1","bonobos","1.7500000","2.1250000","0.0000","0.0000","0"
"R_3HtdQ2RIZPxjRlC_5","bonus","3.1670000","3.5000000","0.0000","0.0000","9"
"R_Rklp4RWQVQgmWid_2","book","4.1665000","4.4687500","0.7500","0.7500","1"
"R_O8rkxaPvmC2DHTX_4","booked","1.0000000","7.0000000","0.0000","1.0000","5"
"R_Dwv0KHEDJhBKMO5_3","books","6.5000000","3.9166667","1.0000","0.3333","5"
"R_3R4lpvpSZKNYUCN_2","boom","5.6670000","5.5000000","1.0000","1.0000","7"
"R_2PzZcjCPek5Gsrf_5","boon","1.0000000","1.6250000","0.0000","0.0000","4"
"R_3itiLqshSfHXeoT_5","booted","1.0000000","2.5000000","0.0000","0.0000","6"
"R_1f3FWiSA5j0ck4A_4","booths","1.0000000","1.5000000","0.0000","0.0000","0"
"R_2meG1rpRzuXw8tb_5","border","3.2500000","4.4531250","0.3750","0.6250","0"
"R_2c5UkddgXqWcNqs_5","borderline","2.5000000","3.0000000","0.5000","0.5000","1"
"R_3qDqiG7g35x0oqN_5","borders","4.3332000","4.1500000","0.8000","0.6000","1"
"R_XYauZjTjLrmzXhL_2","bored","3.2500000","2.5000000","0.5000","0.0000","4"
"R_3kj44d9NRpeN491_1","boredom","1.0000000","1.0000000","0.0000","0.0000","2"
"R_1C9o9rzcu8JVCn9_5","boring","1.7776667","1.0833333","0.0000","0.0000","2"
"R_3njSNhzart0R0sE_4","born","4.0000000","3.1041667","0.6667","0.4167","0"
"R_wSkDqB6ZNAVmKY1_3","borno","5.0000000","4.8125000","1.0000","0.5000","5"
"R_1gkCxCAAloxr2og_4","boss","1.0000000","1.1250000","0.0000","0.0000","1"
"R_3oTOlb2UT21kncA_2","botanical","6.0000000","6.0000000","1.0000","1.0000","7"
"R_2EougSpp1xd4X4Z_5","both","4.2986667","3.7864583","0.5625","0.5000","0"
"R_3PiZqMijCPTLaGp_5","bother","2.3750000","2.4062500","0.2500","0.0000","0"
"R_OPS9EZNTzb221uF_3","bothered","1.7776667","3.2500000","0.0000","0.3333","2"
"R_3e1PRXFPCHW02aE_1","bothers","5.0832500","6.0000000","1.0000","1.0000","0"
"R_QhPhN7wI0VGZAGd_5","bots","1.0000000","1.3750000","0.0000","0.0000","9"
"R_NXWUciQSQ1AJ7PP_1","bottle","2.4167500","1.7500000","0.2500","0.0000","2"
"R_3slHYierJ4jwMKd_3","bottles","4.2500000","1.6875000","0.5000","0.0000","1"
"R_1IRRIFlrEvyBc83_5","bottom","4.4446667","3.1666667","0.6667","0.6667","1"
"R_11d2f4aGBETtClb_1","bought","3.6000000","3.2000000","0.4000","0.4000","5"
"R_1g7VoEtxvkSjfKS_4","boundaries","3.2223333","4.2500000","0.3333","0.6667","0"
"R_Cf3oaCWH23zMSdj_5","bounds","1.0000000","1.0000000","0.0000","0.0000","6"
"R_10Oubo14iYzYg4P_3","bowing","1.0000000","1.0000000","0.0000","0.0000","2"
"R_6S8yzbSVDy85saJ_4","bowl","3.5000000","1.0000000","0.0000","0.0000","1"
"R_3kj44d9NRpeN491_1","box","2.3890000","1.9166667","0.3333","0.0000","2"
"R_3g5YX0YfRdSSVHx_4","boy","4.2500000","4.4642857","0.6429","0.7143","1"
"R_QhPhN7wI0VGZAGd_3","boycott","2.3330000","3.3750000","0.0000","0.0000","1"
"R_w5etN0bXknX91q9_5","boyfriend","6.0000000","1.0000000","1.0000","0.0000","9"
"R_31Et1v2rps9wNSQ_2","boys","3.4000000","3.3500000","0.4000","0.4000","0"
"R_3ffqM7eI6MDHtwo_3","brace","4.0000000","4.8750000","1.0000","1.0000","4"
"R_2b3pz3yErFof7J0_1","brad","6.0000000","4.0000000","1.0000","1.0000","6"
"R_z2Ua6AbIBF0WXh7_5","brady","7.0000000","1.1250000","1.0000","0.0000","7"
"R_3EMi9H6INraNIsy_1","brag","2.0000000","1.1250000","0.0000","0.0000","4"
"R_3I6LTmaYNJeAYmf_4","brain","3.4047143","2.8571429","0.4286","0.2857","2"
"R_1JJcs9cIBcNxske_2","brains","4.0556667","5.7500000","0.3333","1.0000","0"
"R_0OePPQQ0Eu8vF3X_3","brainwashed","1.0000000","7.0000000","0.0000","1.0000","9"
"R_6EWvBQzv5PWplMR_4","brainwashing","6.0000000","7.0000000","1.0000","1.0000","4"
"R_2EEQioTSv70RUzF_5","bramblette","7.0000000","6.1250000","1.0000","1.0000","7"
"R_3F2IgdLQxHPguO2_4","brampton","6.0830000","4.5625000","1.0000","0.5000","1"
"R_b1TbRrcCazNh0Qx_1","branch","1.0000000","2.3750000","0.0000","0.0000","4"
"R_3mmXh2LU82nVg96_1","branches","5.5000000","5.6250000","1.0000","1.0000","1"
"R_C9sJlQRcb3HIxln_5","brand","3.2223333","4.0000000","0.0000","0.3333","4"
"R_C9sJlQRcb3HIxln_5","brands","3.6670000","3.8750000","0.0000","0.0000","4"
"R_2SH5a8bksSvwexb_1","brangelina","5.0000000","1.0000000","1.0000","0.0000","3"
"R_1IRRIFlrEvyBc83_3","brat","1.5000000","1.0000000","0.0000","0.0000","2"
"R_3KDPGjpoRqJxdFY_5","brave","5.5952857","5.6785714","1.0000","1.0000","2"
"R_1inxQNYZPf7D0hK_5","bravely","3.6670000","4.1250000","0.0000","1.0000","6"
"R_3qjkVDIjECLKnKZ_1","bravery","5.7500000","4.1250000","1.0000","0.5000","0"
"R_2xJcBbmJq6tC50y_5","brawl","4.3330000","5.5000000","1.0000","1.0000","4"
"R_1OPuFFg74ePvEHb_2","brazil","5.0952857","4.7857143","0.8571","0.7143","0"
"R_6EWvBQzv5PWplMR_5","breach","6.0000000","6.2500000","1.0000","1.0000","0"
"R_1g5YEkTMm158K6n_2","bread","1.1670000","1.1250000","0.0000","0.0000","4"
"R_2ZHUXU5dQB2meI7_5","break","4.6251250","4.8437500","0.8750","0.8750","0"
"R_12P6xviYBfWP2DH_1","break-ins","4.8330000","5.6250000","1.0000","1.0000","6"
"R_1n8frNuDYCk5bfB_1","breaking","3.8808571","3.8928571","0.5714","0.5714","0"
"R_1n8frNuDYCk5bfB_3","breaks","5.6000000","5.3125000","0.9000","0.9000","0"
"R_2COOVjyAYcbSZBM_3","breakup","1.6670000","1.3750000","0.0000","0.0000","4"
"R_br8o4mncnku8Rnr_4","breast","5.7500000","4.4375000","1.0000","0.5000","0"
"R_1rftZXLZ8DysqyC_5","breath","3.3890000","1.8750000","0.3333","0.0000","0"
"R_6S8yzbSVDy85saJ_4","breathe","2.8890000","2.1250000","0.3333","0.3333","1"
"R_DqqsjbW8YKGGs9P_5","breathing","3.6663333","4.6250000","0.6667","0.6667","1"
"R_vdj2zExWbAVjx6N_2","bred","4.1670000","2.5000000","1.0000","0.0000","1"
"R_2AShlPLXEZW4TNc_4","breed","3.0000000","2.1250000","0.0000","0.0000","4"
"R_1mFvDu8OiiYboIA_1","breeding","5.6665000","5.3750000","1.0000","0.5000","1"
"R_2E6Gwqpb6jJ2vue_2","brewing","4.0000000","4.0000000","1.0000","1.0000","7"
"R_Cf3oaCWH23zMSdj_4","bride","1.0000000","1.7500000","0.0000","0.0000","6"
"R_1eQAOZUF4OeFfld_4","bridge","3.6670000","2.8750000","0.0000","0.0000","5"
"R_23f3EJw0565sPzq_2","brief","5.0000000","5.3750000","1.0000","1.0000","9"
"R_2b3pz3yErFof7J0_1","briefly","6.0000000","4.0000000","1.0000","1.0000","6"
"R_3fIsbpALDtKKHMt_1","bright","3.5000000","1.5000000","0.0000","0.0000","7"
"R_10Oubo14iYzYg4P_3","brilliant","1.0000000","1.0000000","0.0000","0.0000","2"
"R_2ZHUXU5dQB2meI7_4","brim","1.0000000","1.0000000","0.0000","0.0000","9"
"R_3nIBkYebSUyUro6_2","bring","3.9653333","4.3177083","0.5417","0.5833","0"
"R_3KDPGjpoRqJxdFY_5","bringing","3.1000000","4.4750000","0.2000","0.6000","2"
"R_3rYPg4TSnhDVFJa_4","brings","4.5952857","3.4285714","0.8571","0.2857","0"
"R_1IRRIFlrEvyBc83_5","brink","4.8335000","2.6875000","0.5000","0.5000","1"
"R_5jRlP3nKHGclOFj_1","brisbane","6.1670000","5.5000000","1.0000","1.0000","2"
"R_bHPD9qC8514QvxD_4","britain","3.8332000","3.2250000","0.6000","0.4000","0"
"R_295lUkcezeWx5Al_4","britains","5.8330000","5.5000000","1.0000","1.0000","9"
"R_bHPD9qC8514QvxD_4","britian","3.3330000","3.2500000","0.0000","0.0000","0"
"R_1pERSTMtylH2tus_5","british","4.4582500","4.8125000","0.7500","0.7500","0"
"R_1rfDsNtkx9ueNuH_4","bro","4.6670000","5.1250000","1.0000","1.0000","2"
"R_2rB0hjJf3MDIvLy_3","broadband","1.5000000","1.7500000","0.0000","0.0000","1"
"R_3sn1Pmyq49VvaBR_2","broadcast","4.3330000","4.6250000","1.0000","1.0000","1"
"R_0CE9rf8V9zj643T_5","broadcasted","4.8330000","3.1250000","1.0000","0.0000","2"
"R_1jl9vLqdDRf4Epg_3","broadcasting","3.8330000","4.2500000","0.0000","1.0000","5"
"R_3lEy7CLfIzh1GHd_5","broader","1.0000000","1.2500000","0.0000","0.0000","9"
"R_3R4lpvpSZKNYUCN_4","broke","4.3788182","3.4545455","0.6364","0.5455","1"
"R_2ZHUXU5dQB2meI7_5","broken","3.2498333","2.8750000","0.3333","0.1667","0"
"R_TvB3qGkZwTSjV4t_5","brother","4.0835000","3.6875000","1.0000","0.0000","1"
"R_Cf3oaCWH23zMSdj_1","brothers","5.7500000","4.3125000","1.0000","0.5000","1"
"R_3rYPg4TSnhDVFJa_4","brought","3.2499375","3.4609375","0.3750","0.5000","0"
"R_3r1FJDOS5LugQMf_2","brutal","2.1665000","3.6250000","0.3333","0.3333","1"
"R_3nIBkYebSUyUro6_5","brutality","3.5000000","3.7500000","0.6667","0.6667","5"
"R_3qDw2H978H7qwvX_3","brutalize","6.6670000","1.7500000","1.0000","0.0000","1"
"R_3oZwv1aOvzgfBPT_5","brutalized","4.0000000","1.0000000","1.0000","0.0000","1"
"R_BywFj0eZ6r9wSdP_3","bs","2.0000000","2.2500000","0.0000","0.0000","2"
"R_3MS8xER2c0yASHT_3","bsi","3.0000000","5.7500000","0.0000","1.0000","3"
"R_3prLLdsKpegL9zB_1","bu","1.0000000","1.0000000","0.0000","0.0000","0"
"R_0CE9rf8V9zj643T_1","bubble","3.1666667","3.5000000","0.3333","0.3333","3"
"R_PA1EeRUe6I55jgd_3","buble's","7.0000000","7.0000000","1.0000","1.0000","3"
"R_3oTOlb2UT21kncA_3","bublé","6.0000000","5.8750000","1.0000","1.0000","4"
"R_2PzZcjCPek5Gsrf_3","buckley","4.0000000","1.2500000","1.0000","0.0000","6"
"R_3qmvHJGYLWOgccV_4","bucks","4.1665000","3.8125000","0.5000","0.5000","3"
"R_2BeQ0Xfb14rm620_3","bud","2.0000000","2.6250000","0.0000","0.0000","9"
"R_3kbJ7y24dypCI9i_3","buddhist","6.0000000","1.0000000","1.0000","0.0000","4"
"R_3PiZqMijCPTLaGp_4","buddies","4.1670000","4.1250000","1.0000","1.0000","4"
"R_33etvLZIHitWTq2_4","buddy","3.2082500","4.1250000","0.5000","0.5000","0"
"R_wStJlCceK0qC4i5_5","budget","5.1666667","5.1250000","0.6667","1.0000","0"
"R_1rftZXLZ8DysqyC_2","buffalo","1.1670000","1.3750000","0.0000","0.0000","3"
"R_3CJWhgP9ecOVgZL_4","buffoon","1.0000000","1.2500000","0.0000","0.0000","0"
"R_cCIxe9lO16DgF1f_2","bug","3.3335000","3.2500000","0.5000","0.0000","3"
"R_2Qya6z7Tq9vKDU6_2","build","3.2501000","3.5375000","0.3000","0.5000","0"
"R_2meG1rpRzuXw8tb_5","building","3.9305833","4.0000000","0.5000","0.7500","0"
"R_vUBJ2mNrSE6rEGd_3","buildings","3.9761429","4.0714286","0.4286","0.4286","2"
"R_yTT1WD1ol6za3Jf_3","buildup","7.0000000","6.6250000","1.0000","1.0000","2"
"R_SIrozm9BIGdNzu9_1","built","5.7500000","4.0625000","1.0000","0.5000","4"
"R_2lTWX8lyNz56VTH_4","bullets","3.7776667","4.3333333","0.3333","0.6667","0"
"R_TpgBfMSeqQUvqH7_1","bullied","2.6666667","1.3750000","0.3333","0.0000","0"
"R_1pWjqW6tA6K6MYj_2","bullies","2.0000000","1.9375000","0.0000","0.0000","0"
