"message_id","feat","avg(empathy.empathy)","avg(empathy.distress)","avg(empathy.empathy_bin)","avg(empathy.distress_bin)","test_fold"
"R_2PzZcjCPek5Gsrf_5","boon","1.0000000","1.6250000","0.0000","0.0000","4"
"R_3itiLqshSfHXeoT_5","booted","1.0000000","2.5000000","0.0000","0.0000","6"
"R_1f3FWiSA5j0ck4A_4","booths","1.0000000","1.5000000","0.0000","0.0000","0"
"R_1nSHXIH282d3nd3_1","bootstraps","4.3330000","3.2500000","1.0000","0.0000","8"
"R_2meG1rpRzuXw8tb_5","border","3.3332857","4.6964286","0.4286","0.7143","0"
"R_3kj44d9NRpeN491_2","borderline","1.0000000","1.0000000","0.0000","0.0000","6"
"R_3sBwmH6f8c5bjRk_3","borders","4.3332500","5.2187500","0.7500","1.0000","5"
"R_XYauZjTjLrmzXhL_2","bored","3.2500000","2.5000000","0.5000","0.0000","4"
"R_3kj44d9NRpeN491_1","boredom","1.0000000","1.0000000","0.0000","0.0000","2"
"R_1C9o9rzcu8JVCn9_5","boring","2.5832500","1.2187500","0.2500","0.0000","2"
"R_3njSNhzart0R0sE_4","born","3.7727273","3.1704545","0.6364","0.4545","0"
"R_wSkDqB6ZNAVmKY1_3","borno","5.0000000","4.8125000","1.0000","0.5000","5"
"R_3oTOlb2UT21kncA_2","botanical","6.0000000","6.0000000","1.0000","1.0000","7"
"R_2EougSpp1xd4X4Z_5","both","4.4524286","3.8494898","0.6122","0.5102","0"
"R_3PiZqMijCPTLaGp_5","bother","2.3750000","2.4062500","0.2500","0.0000","0"
"R_OPS9EZNTzb221uF_3","bothered","1.7776667","3.2500000","0.0000","0.3333","2"
"R_3e1PRXFPCHW02aE_1","bothers","5.0832500","6.0000000","1.0000","1.0000","0"
"R_QhPhN7wI0VGZAGd_5","bots","1.0000000","1.3750000","0.0000","0.0000","9"
"R_NXWUciQSQ1AJ7PP_1","bottle","2.1334000","1.8500000","0.2000","0.0000","2"
"R_1DYJigUvMXEDqIq_1","bottles","5.5000000","1.8750000","1.0000","0.0000","7"
"R_1g5YEkTMm158K6n_2","bottom","3.6670000","2.5625000","0.5000","0.5000","4"
"R_11d2f4aGBETtClb_1","bought","3.6000000","3.2000000","0.4000","0.4000","5"
"R_1g7VoEtxvkSjfKS_4","boundaries","3.2223333","4.2500000","0.3333","0.6667","0"
"R_Cf3oaCWH23zMSdj_5","bounds","1.0000000","1.0000000","0.0000","0.0000","6"
"R_10Oubo14iYzYg4P_3","bowing","1.0000000","1.0000000","0.0000","0.0000","2"
"R_PXOlJ2jSCXLT3Ff_3","bowl","3.0000000","2.8750000","0.0000","0.0000","8"
"R_3kj44d9NRpeN491_1","box","2.3890000","1.9166667","0.3333","0.0000","2"
"R_2D8EJ23JFdZWYyR_4","boy","4.4405000","4.8035714","0.7143","0.7857","2"
"R_1CwqF3XMcOybgIW_5","boyfriend","3.0832500","2.3125000","0.5000","0.2500","8"
"R_31Et1v2rps9wNSQ_2","boys","3.7082500","3.9375000","0.5000","0.5000","0"
"R_3ffqM7eI6MDHtwo_3","brace","4.0000000","4.8750000","1.0000","1.0000","4"
"R_2b3pz3yErFof7J0_1","brad","6.0000000","4.0000000","1.0000","1.0000","6"
"R_z2Ua6AbIBF0WXh7_5","brady","7.0000000","1.1250000","1.0000","0.0000","7"
"R_3EMi9H6INraNIsy_1","brag","2.0000000","1.1250000","0.0000","0.0000","4"
"R_3I6LTmaYNJeAYmf_4","brain","3.4047143","2.8571429","0.4286","0.2857","2"
"R_1JJcs9cIBcNxske_2","brains","4.0556667","5.7500000","0.3333","1.0000","0"
"R_0OePPQQ0Eu8vF3X_3","brainwashed","1.0000000","7.0000000","0.0000","1.0000","9"
"R_6EWvBQzv5PWplMR_4","brainwashing","6.0000000","7.0000000","1.0000","1.0000","4"
"R_2EEQioTSv70RUzF_5","bramblette","7.0000000","6.1250000","1.0000","1.0000","7"
"R_3wr4CIeY7F2sP73_4","brampton","6.3330000","3.7500000","1.0000","0.0000","6"
"R_b1TbRrcCazNh0Qx_1","branch","1.0000000","2.3750000","0.0000","0.0000","4"
"R_C9sJlQRcb3HIxln_5","brand","2.6667500","3.2500000","0.0000","0.2500","4"
"R_1PSGwxsE86F4twO_3","branded","4.6670000","5.6250000","1.0000","1.0000","8"
"R_C9sJlQRcb3HIxln_5","brands","3.6670000","3.8750000","0.0000","0.0000","4"
"R_2SH5a8bksSvwexb_1","brangelina","5.0000000","1.0000000","1.0000","0.0000","3"
"R_1CwqF3XMcOybgIW_5","brassiere","4.3330000","5.0000000","1.0000","1.0000","8"
"R_1IRRIFlrEvyBc83_3","brat","1.5000000","1.0000000","0.0000","0.0000","2"
"R_3KDPGjpoRqJxdFY_5","brave","5.5952857","5.6785714","1.0000","1.0000","2"
"R_1inxQNYZPf7D0hK_5","bravely","3.6670000","4.1250000","0.0000","1.0000","6"
"R_3qjkVDIjECLKnKZ_1","bravery","5.7500000","4.1250000","1.0000","0.5000","0"
"R_qDAtPrPbmjwczn3_3","braves","6.3330000","1.2500000","1.0000","0.0000","8"
"R_2xJcBbmJq6tC50y_5","brawl","4.3330000","5.5000000","1.0000","1.0000","4"
"R_1OPuFFg74ePvEHb_2","brazil","5.0556667","4.9166667","0.8333","0.6667","0"
"R_6EWvBQzv5PWplMR_5","breach","6.0000000","6.2500000","1.0000","1.0000","0"
"R_72rSTPRBGHQ4NIR_5","breaches","1.5000000","3.0000000","0.0000","0.0000","8"
"R_1g5YEkTMm158K6n_2","bread","1.1670000","1.1250000","0.0000","0.0000","4"
"R_2ZHUXU5dQB2meI7_5","break","4.1876250","4.5625000","0.7500","0.7500","0"
"R_12P6xviYBfWP2DH_1","break-ins","4.8330000","5.6250000","1.0000","1.0000","6"
"R_1n8frNuDYCk5bfB_1","breaking","4.1851111","3.8333333","0.5556","0.5556","0"
"R_1n8frNuDYCk5bfB_3","breaks","5.5925556","5.3055556","0.8889","0.8889","0"
"R_2COOVjyAYcbSZBM_3","breakup","1.6670000","1.3750000","0.0000","0.0000","4"
"R_br8o4mncnku8Rnr_4","breast","5.7500000","4.4375000","1.0000","0.5000","0"
"R_1rftZXLZ8DysqyC_5","breath","3.3890000","1.8750000","0.3333","0.0000","0"
"R_2B8Px06tE3ZGxiX_2","breathe","2.5835000","2.6875000","0.5000","0.5000","2"
"R_1NaUN66TrQHKQ1o_5","breathing","4.8330000","4.5000000","1.0000","0.5000","7"
"R_2AShlPLXEZW4TNc_4","breed","3.0000000","2.1250000","0.0000","0.0000","4"
"R_3OpG184aKTO0EJq_1","breeding","3.3330000","2.3750000","0.5000","0.0000","7"
"R_2E6Gwqpb6jJ2vue_2","brewing","4.0000000","4.0000000","1.0000","1.0000","7"
"R_Cf3oaCWH23zMSdj_4","bride","1.0000000","1.7500000","0.0000","0.0000","6"
"R_1eQAOZUF4OeFfld_4","bridge","3.6670000","2.8750000","0.0000","0.0000","5"
"R_23f3EJw0565sPzq_2","brief","5.0000000","5.3750000","1.0000","1.0000","9"
"R_2b3pz3yErFof7J0_1","briefly","6.0000000","4.0000000","1.0000","1.0000","6"
"R_3fIsbpALDtKKHMt_1","bright","3.5000000","1.5000000","0.0000","0.0000","7"
"R_10Oubo14iYzYg4P_3","brilliant","1.0000000","1.0000000","0.0000","0.0000","2"
"R_2ZHUXU5dQB2meI7_4","brim","1.0000000","1.0000000","0.0000","0.0000","9"
"R_3nIBkYebSUyUro6_2","bring","4.0695000","4.1197917","0.5417","0.5417","0"
"R_3KDPGjpoRqJxdFY_5","bringing","3.3055000","4.4166667","0.3333","0.6667","2"
"R_3rYPg4TSnhDVFJa_4","brings","4.3333333","3.7916667","0.7778","0.4444","0"
"R_2SdaaEQiEj5MAkJ_2","brink","3.6670000","1.0000000","0.0000","0.0000","4"
"R_5jRlP3nKHGclOFj_1","brisbane","6.1670000","5.5000000","1.0000","1.0000","2"
"R_bHPD9qC8514QvxD_4","britain","3.7915000","3.7812500","0.5000","0.5000","0"
"R_295lUkcezeWx5Al_4","britains","5.8330000","5.5000000","1.0000","1.0000","9"
"R_bHPD9qC8514QvxD_4","britian","3.3330000","3.2500000","0.0000","0.0000","0"
"R_1pERSTMtylH2tus_5","british","3.1904286","4.3392857","0.4286","0.5714","0"
"R_3ElKNT2rbrUZYdR_1","brits","2.5000000","1.3750000","0.0000","0.0000","8"
"R_1rfDsNtkx9ueNuH_4","bro","4.6670000","5.1250000","1.0000","1.0000","2"
"R_0CE9rf8V9zj643T_5","broadcasted","4.8330000","3.1250000","1.0000","0.0000","2"
"R_1jl9vLqdDRf4Epg_3","broadcasting","3.8330000","4.2500000","0.0000","1.0000","5"
"R_3lEy7CLfIzh1GHd_5","broader","1.0000000","1.2500000","0.0000","0.0000","9"
"R_3rPu02mAYdW61Xg_3","broke","4.3334000","3.2750000","0.6000","0.5000","2"
"R_2ZHUXU5dQB2meI7_5","broken","3.2498750","3.7656250","0.3750","0.3750","0"
"R_TvB3qGkZwTSjV4t_4","brother","3.3890000","3.9166667","0.6667","0.3333","2"
"R_3ffqM7eI6MDHtwo_2","brothers","5.8330000","5.6250000","1.0000","1.0000","5"
"R_3rYPg4TSnhDVFJa_4","brought","3.3095000","3.5089286","0.3571","0.5714","0"
"R_D6kCbvPIjlUSHAd_5","brutal","2.3998000","3.0250000","0.4000","0.2000","2"
"R_3nIBkYebSUyUro6_5","brutality","3.5000000","3.7500000","0.6667","0.6667","5"
"R_BywFj0eZ6r9wSdP_3","bs","2.0000000","2.2500000","0.0000","0.0000","2"
"R_3MS8xER2c0yASHT_3","bsi","3.0000000","5.7500000","0.0000","1.0000","3"
"R_3prLLdsKpegL9zB_1","bu","1.0000000","1.0000000","0.0000","0.0000","0"
"R_0CE9rf8V9zj643T_1","bubble","3.1666667","3.5000000","0.3333","0.3333","3"
"R_PA1EeRUe6I55jgd_3","buble's","7.0000000","7.0000000","1.0000","1.0000","3"
"R_3oTOlb2UT21kncA_3","bublé","6.0000000","5.8750000","1.0000","1.0000","4"
"R_Cf3oaCWH23zMSdj_2","buck","1.0000000","1.7500000","0.0000","0.0000","8"
"R_2PzZcjCPek5Gsrf_3","buckley","4.0000000","1.2500000","1.0000","0.0000","6"
"R_3qmvHJGYLWOgccV_4","bucks","4.1665000","3.8125000","0.5000","0.5000","3"
"R_2BeQ0Xfb14rm620_3","bud","2.0000000","2.6250000","0.0000","0.0000","9"
"R_3kbJ7y24dypCI9i_3","buddhist","6.0000000","1.0000000","1.0000","0.0000","4"
"R_3PiZqMijCPTLaGp_4","buddies","4.1670000","4.1250000","1.0000","1.0000","4"
"R_33etvLZIHitWTq2_4","buddy","3.9165000","4.0000000","0.5000","0.5000","0"
"R_wStJlCceK0qC4i5_5","budget","5.1666667","5.1250000","0.6667","1.0000","0"
"R_1rftZXLZ8DysqyC_2","buffalo","1.1670000","1.3750000","0.0000","0.0000","3"
"R_Y9xcVEPDGEw28GB_4","buffet","1.0000000","1.0000000","0.0000","0.0000","8"
"R_3CJWhgP9ecOVgZL_4","buffoon","1.0000000","1.2500000","0.0000","0.0000","0"
"R_cCIxe9lO16DgF1f_2","bug","3.3335000","3.2500000","0.5000","0.0000","3"
"R_2mFoZbtsm7BEJ45_1","bugs","3.3330000","6.1250000","0.0000","1.0000","8"
"R_2Qya6z7Tq9vKDU6_2","build","3.3148889","3.6250000","0.3333","0.5556","0"
"R_2meG1rpRzuXw8tb_5","building","3.8111333","3.9916667","0.5333","0.6667","0"
"R_vUBJ2mNrSE6rEGd_3","buildings","3.6041250","4.0156250","0.3750","0.3750","2"
"R_3mmXh2LU82nVg96_4","builds","5.5000000","5.8750000","1.0000","1.0000","8"
"R_yTT1WD1ol6za3Jf_3","buildup","7.0000000","6.6250000","1.0000","1.0000","2"
"R_SIrozm9BIGdNzu9_1","built","5.7500000","4.0625000","1.0000","0.5000","4"
"R_3Dq20TQOKkbRz5q_2","bull","3.3330000","2.0000000","0.0000","0.0000","8"
"R_2lTWX8lyNz56VTH_4","bullets","3.7776667","4.3333333","0.3333","0.6667","0"
"R_TpgBfMSeqQUvqH7_1","bullied","3.1250000","1.6875000","0.5000","0.0000","0"
"R_1pWjqW6tA6K6MYj_2","bullies","2.0000000","1.9375000","0.0000","0.0000","0"
"R_2ZHUXU5dQB2meI7_2","bullshit","2.3750000","3.7187500","0.2500","0.5000","0"
"R_1CqdA4U3fMaXDFV_1","bully","3.0835000","4.3750000","0.5000","0.5000","7"
"R_1pWjqW6tA6K6MYj_2","bullying","4.5000000","4.1666667","0.6667","0.3333","0"
"R_2v2qLGA7oS8x60x_5","bunch","2.1666250","2.3906250","0.1250","0.1250","2"
"R_3NE6n7uqh1yxXaq_1","bundy","6.0000000","6.1250000","1.0000","1.0000","2"
"R_1feW3mcR2cAKD1d_4","burden","3.0832500","4.3750000","0.2500","0.7500","5"
"R_2YV6IEQMUgozwQ1_4","bureaucracy","2.3330000","2.8750000","0.0000","0.0000","4"
"R_31FSDThjiQYih8p_1","bureaucratic","2.5000000","4.1250000","0.0000","1.0000","6"
"R_1OPuFFg74ePvEHb_2","buried","5.0003333","4.4166667","1.0000","0.6667","0"
"R_3rYPg4TSnhDVFJa_1","burma","5.5000000","4.5625000","1.0000","1.0000","4"
"R_2SdaaEQiEj5MAkJ_3","burmese","3.5000000","1.0000000","0.0000","0.0000","8"
"R_10Oubo14iYzYg4P_1","burn","1.7780000","2.0833333","0.0000","0.0000","4"
"R_d68YNA5f4FYJPbP_1","burned","4.5477143","4.3571429","0.5714","0.5714","0"
"R_3kp1NhG01T0k5mf_4","burner","2.0000000","1.0000000","0.0000","0.0000","9"
"R_2w04my9euSVvknm_2","burning","3.8888333","4.0625000","0.6667","0.6667","2"
"R_ROAxUwdU6WcMHdf_3","burns","5.3750000","3.6250000","1.0000","0.5000","4"
"R_2PiZjdFX0cW00PQ_4","burst","4.7500000","5.0625000","1.0000","1.0000","8"
"R_2E6Gwqpb6jJ2vue_3","bury","5.0835000","4.8750000","1.0000","0.5000","2"
"R_Q9TGvokg2x7BPsB_1","bus","3.6250000","3.8125000","0.5000","0.5000","2"
"R_Qm4qlRrGoqoT5Ad_2","busch","4.0000000","3.1875000","0.5000","0.5000","0"
"R_1N9zzcTNBoGJ2sR_3","buses","3.0553333","4.6666667","0.0000","0.6667","0"
"R_1gkCxCAAloxr2og_3","bush","1.3330000","1.0000000","0.0000","0.0000","4"
"R_1feW3mcR2cAKD1d_1","business","3.4295385","3.6442308","0.4231","0.5000","0"
"R_3kj44d9NRpeN491_1","businesses","2.8095714","3.1785714","0.2857","0.4286","2"
"R_9FCr4cL8VfeJV6N_1","buss","4.5000000","1.8750000","1.0000","0.0000","4"
"R_2EougSpp1xd4X4Z_2","busted","3.3330000","7.0000000","0.0000","1.0000","5"
"R_1CqdA4U3fMaXDFV_5","busy","6.1665000","5.6250000","1.0000","1.0000","7"
"R_3kp1NhG01T0k5mf_3","but","3.6013439","3.5919850","0.4585","0.4601","0"
"R_3ElKNT2rbrUZYdR_3","butch","1.3330000","1.0000000","0.0000","0.0000","5"
"R_1PSGwxsE86F4twO_2","butt","4.1665000","6.2500000","0.5000","1.0000","7"
"R_PBbNxpYdnlgFsU9_3","buttons","3.5000000","4.7500000","0.0000","1.0000","2"
"R_1rftZXLZ8DysqyC_2","buy","3.7334000","3.8750000","0.5000","0.6000","3"
"R_oY0TBfB1OYyRdC1_5","buyers","2.5835000","2.7500000","0.5000","0.5000","3"
"R_yTT1WD1ol6za3Jf_3","buying","4.7780000","4.6666667","0.6667","0.6667","2"
"R_1DAmmWVuxekOzQt_4","buzzing","4.1670000","1.5000000","1.0000","0.0000","9"
"R_3nO7FHqWC8lR70A_4","by","3.7114743","4.0681818","0.4941","0.5613","0"
"R_3qDw2H978H7qwvX_1","bygones","7.0000000","1.0000000","1.0000","0.0000","5"
"R_1eVIE8HYgaJnhyF_1","bystanders","4.0000000","4.2500000","1.0000","1.0000","4"
"R_2ymwwrbpEL95KG9_3","c","4.4166250","4.0000000","0.7500","0.6250","0"
"R_2AShlPLXEZW4TNc_3","c-section","4.6670000","1.8750000","1.0000","0.0000","2"
"R_2wRcSx4k6wQw4jE_5","cabinet","2.5835000","4.3750000","0.5000","1.0000","2"
"R_VXt1aIuOzDuJLSV_2","caffeine","3.5000000","3.0000000","0.0000","0.0000","9"
"R_1obbYGRWDvcuOsV_1","cage","3.3330000","5.5000000","0.0000","1.0000","9"
"R_1obbYGRWDvcuOsV_1","caged","3.3330000","5.5000000","0.0000","1.0000","9"
"R_3HCyoHAfkcMaxAW_5","caimans","6.0000000","6.0000000","1.0000","1.0000","6"
"R_wSkDqB6ZNAVmKY1_2","cain","4.1670000","4.6250000","1.0000","1.0000","5"
"R_1mFvDu8OiiYboIA_3","cake","4.3330000","5.0000000","1.0000","1.0000","2"
"R_3JhpdFn06BA1uDA_5","calais","2.6666667","2.2916667","0.3333","0.3333","2"
"R_1CDCVd3BLzRFvYW_1","calculated","2.6665000","4.3750000","0.0000","0.5000","3"
"R_23TqiBuGghsQ9E8_3","calgon","1.0000000","1.0000000","0.0000","0.0000","4"
"R_3itiLqshSfHXeoT_5","cali","1.0000000","2.5000000","0.0000","0.0000","6"
"R_3kbJ7y24dypCI9i_5","calibrated","6.0000000","1.5000000","1.0000","0.0000","6"
"R_1GTTZIslL1qczgw_5","california","3.4762143","3.3214286","0.3571","0.3571","0"
"R_3MS8xER2c0yASHT_5","call","3.7391739","3.9782609","0.5652","0.6087","2"
"R_3Mh3XioD09Ziv3e_1","called","4.3181818","3.9204545","0.6818","0.5000","2"
"R_1PSGwxsE86F4twO_5","caller","5.0000000","5.5000000","1.0000","1.0000","4"
"R_23f3EJw0565sPzq_3","calling","3.3000000","4.9750000","0.6000","0.8000","2"
"R_1C9o9rzcu8JVCn9_1","callous","5.6670000","6.0000000","1.0000","1.0000","7"
"R_3OpG184aKTO0EJq_5","calls","3.2917500","4.3125000","0.2500","0.7500","3"
"R_28P2gI0KQDuyKDS_4","calm","3.8336667","4.5000000","0.6667","1.0000","3"
"R_sYY3M27k4zjwPfz_2","calmly","3.1670000","4.7500000","0.0000","1.0000","8"
"R_2EEQioTSv70RUzF_5","calorie","6.7500000","6.1875000","1.0000","1.0000","7"
"R_2EEQioTSv70RUzF_5","calorie-a-day","7.0000000","6.1250000","1.0000","1.0000","7"
"R_1f3FWiSA5j0ck4A_4","came","3.5138750","4.0260417","0.4583","0.5417","0"
"R_3nIBkYebSUyUro6_5","camera","4.0556667","5.6666667","0.6667","1.0000","5"
"R_3O7WLq2c6Zv9pVO_3","cameras","2.5556667","2.5833333","0.3333","0.3333","4"
"R_3JhpdFn06BA1uDA_5","camp","3.3055000","3.2291667","0.5000","0.3333","2"
"R_3slHYierJ4jwMKd_5","camp's","6.1670000","6.1250000","1.0000","1.0000","9"
"R_d68YNA5f4FYJPbP_1","campaign","3.4667333","3.8333333","0.4000","0.6000","0"
"R_3m4qsrhUocZSs4L_3","campaigning","1.0000000","1.0000000","0.0000","0.0000","3"
"R_57k7MIpd4IfEJ8d_1","campaigns","2.3335000","4.7500000","0.0000","0.5000","5"
"R_1f3FWiSA5j0ck4A_2","camping","1.0000000","3.6250000","0.0000","0.0000","8"
"R_3eaFPz1YPhmUqzt_4","camps","4.2500000","5.0000000","0.7500","0.7500","2"
"R_1CwqF3XMcOybgIW_5","campus","4.3330000","5.0000000","1.0000","1.0000","8"
"R_3eaFPz1YPhmUqzt_1","campuses","3.6670000","5.8750000","0.0000","1.0000","3"
"R_1n8frNuDYCk5bfB_1","can","3.7279572","3.8687028","0.5164","0.5189","0"
"R_1FPPdbnLwSGuNfD_2","can't","3.7157485","3.9286810","0.5215","0.4908","0"
"R_10Tabapshu2tvvK_2","canada","5.3335000","6.1250000","1.0000","1.0000","3"
"R_11d2f4aGBETtClb_1","canadian","1.5000000","1.0000000","0.0000","0.0000","5"
"R_1rfDsNtkx9ueNuH_1","canal","4.6670000","4.2500000","1.0000","1.0000","5"
"R_5BjrkiX7wiiuXFn_5","canals","5.1670000","4.3750000","1.0000","1.0000","8"
"R_1pWjqW6tA6K6MYj_2","cancel","4.6665000","2.0625000","0.5000","0.0000","0"
"R_wSkDqB6ZNAVmKY1_2","canceled","4.1670000","4.6250000","1.0000","1.0000","5"
"R_1n8frNuDYCk5bfB_1","cancelled","4.6665000","3.3750000","0.5000","0.5000","0"
"R_br8o4mncnku8Rnr_4","cancer","5.5000833","4.8750000","0.7500","0.6667","0"
"R_2VqoEbnL1j6X9WU_1","candidate","1.7917500","2.9687500","0.0000","0.2500","2"
"R_wSkDqB6ZNAVmKY1_5","candidates","2.8000000","3.0750000","0.4000","0.4000","0"
"R_1pWjqW6tA6K6MYj_2","cannot","3.6234000","4.4575000","0.5400","0.6800","0"
"R_1pWjqW6tA6K6MYj_2","cannt","3.0000000","2.8750000","0.0000","0.0000","0"
"R_2BeQ0Xfb14rm620_1","canonsburg","3.1670000","4.0000000","0.0000","1.0000","2"
"R_23TqiBuGghsQ9E8_2","cant","3.4062500","3.8593750","0.3125","0.5625","0"
"R_C9sJlQRcb3HIxln_2","capability","3.0000000","3.0625000","0.0000","0.0000","6"
"R_1JJcs9cIBcNxske_2","capable","2.0417500","3.7812500","0.0000","0.5000","0"
"R_1rftZXLZ8DysqyC_4","capacity","1.5000000","4.3750000","0.0000","1.0000","8"
"R_2lTWX8lyNz56VTH_4","capital","4.9285714","3.4285714","0.8571","0.2857","0"
"R_1Cf5NtaZbCAGR7n_5","capitalism","3.5000000","4.5000000","0.5000","0.5000","0"
"R_1Cf5NtaZbCAGR7n_3","capitalist","1.0000000","7.0000000","0.0000","1.0000","8"
"R_qxegiSp0tG2ayxb_1","capitol","5.6670000","4.0000000","1.0000","1.0000","6"
"R_1KpYeoDEDFfiXKm_1","capsized","3.1670000","4.7500000","0.0000","1.0000","2"
"R_1dp1n3Acz8fdB0F_2","captive","4.6666667","3.5833333","0.6667","0.3333","5"
"R_wSkDqB6ZNAVmKY1_3","captivit","4.5000000","3.8750000","1.0000","0.0000","5"
"R_3oTOlb2UT21kncA_2","captivity","5.9165000","5.3125000","1.0000","1.0000","7"
"R_3ERvdNjTrRhQlWO_2","captured","4.8330000","5.1875000","1.0000","1.0000","8"
"R_2D1CnjTj1WSuPQk_5","car","3.6666190","3.4464286","0.4762","0.4762","2"
"R_3kbJ7y24dypCI9i_2","caravans","4.0000000","4.6250000","1.0000","1.0000","8"
"R_2PzZcjCPek5Gsrf_5","carbon","3.1666667","4.4166667","0.3333","0.6667","4"
"R_3fIsbpALDtKKHMt_3","carbs","4.0000000","4.3750000","1.0000","1.0000","5"
"R_0CE9rf8V9zj643T_4","card","2.9165000","3.9375000","0.0000","0.5000","0"
"R_3PiZqMijCPTLaGp_5","cardiac","3.5000000","3.2500000","0.0000","0.0000","0"
"R_3nO7FHqWC8lR70A_4","care","3.6388611","3.6203704","0.4537","0.4907","0"
"R_3CVmIowQnwq9rKb_5","cared","4.0553333","4.3750000","0.6667","0.6667","0"
"R_2YArZsw1g1y22lR_3","career","4.3334000","3.2000000","0.6000","0.4000","2"
"R_2Ua8QrptM9JbrQW_5","careful","3.6555333","4.0333333","0.3333","0.4667","0"
"R_1FPPdbnLwSGuNfD_4","carefully","5.5000000","6.0000000","1.0000","1.0000","9"
"R_1feW3mcR2cAKD1d_1","careless","4.7501667","4.8125000","0.8333","0.6667","0"
"R_STWx9e4pDejyni9_4","carelessly","2.6670000","1.5000000","0.0000","0.0000","5"
"R_23TqiBuGghsQ9E8_1","carelessness","4.0000000","5.0000000","1.0000","1.0000","0"
"R_3ElKNT2rbrUZYdR_2","cares","2.6818182","2.9090909","0.3636","0.2727","0"
"R_3I6LTmaYNJeAYmf_3","carey","1.0000000","1.0000000","0.0000","0.0000","7"
"R_rkmmkrMQ9Yb6LPb_3","carey's","1.0000000","1.0000000","0.0000","0.0000","8"
"R_2AShlPLXEZW4TNc_4","caribbean","3.8335000","3.3750000","0.5000","0.5000","4"
"R_1FErSffLw1OgI7v_5","caring","2.8747500","2.0312500","0.2500","0.0000","2"
"R_3npi2r9WK3X6C5j_5","carnage","4.0000000","2.8125000","0.5000","0.5000","8"
"R_1CwqF3XMcOybgIW_1","carolina","4.5000000","4.6250000","1.0000","1.0000","4"
"R_1pERSTMtylH2tus_3","carpet","4.1670000","4.1250000","1.0000","1.0000","7"
"R_1DDb7pcl8PkL7Rz_2","carraway","3.5000000","4.6250000","0.0000","1.0000","8"
"R_1eQAOZUF4OeFfld_4","carriage","3.6670000","2.8750000","0.0000","0.0000","5"
"R_3mmXh2LU82nVg96_2","carried","4.5832500","4.2812500","0.7500","0.7500","3"
"R_295lUkcezeWx5Al_4","carrier","5.8330000","5.5000000","1.0000","1.0000","9"
"R_3j9u5KMZbQS89kp_1","carriers","4.3330000","2.1250000","1.0000","0.0000","9"
"R_3KDPGjpoRqJxdFY_2","carries","6.3330000","6.7500000","1.0000","1.0000","7"
"R_1feW3mcR2cAKD1d_1","carry","3.9334000","3.5750000","0.6000","0.6000","0"
"R_1rfDsNtkx9ueNuH_2","carrying","5.2142857","5.1250000","0.8571","0.8571","3"
"R_NXWUciQSQ1AJ7PP_3","cars","2.9998750","3.2968750","0.3750","0.5000","0"
"R_3ffqM7eI6MDHtwo_3","carson","4.0000000","4.8750000","1.0000","1.0000","4"
"R_2ckgAvLqxiOMF97_2","cartel","2.4165000","3.1250000","0.0000","0.0000","3"
"R_2xJcBbmJq6tC50y_2","cartels","2.5000000","3.5000000","0.0000","0.5000","4"
"R_3nHIf1uTyHztQY7_3","cartoon","3.5000000","3.9375000","0.5000","0.5000","5"
"R_3lEy7CLfIzh1GHd_4","case","3.7684722","3.8090278","0.5278","0.4444","0"
"R_bHPD9qC8514QvxD_4","cases","3.1537692","3.3269231","0.3846","0.3077","0"
"R_1pERSTMtylH2tus_1","cash","4.0000000","4.3750000","0.6667","1.0000","4"
"R_2rSDCgMnHjVtsRu_2","casual","1.6670000","3.8750000","0.0000","0.0000","4"
"R_1rfDsNtkx9ueNuH_2","casualties","3.2221667","3.9791667","0.5000","0.6667","3"
"R_25vCdsEDRhPJ3w3_3","casualty","4.8330000","6.2500000","1.0000","1.0000","4"
"R_2w04my9euSVvknm_2","cat","3.3330000","3.6875000","0.5000","0.5000","2"
"R_33etvLZIHitWTq2_1","catastrophe","7.0000000","7.0000000","1.0000","1.0000","3"
"R_1IRRIFlrEvyBc83_1","catastrophic","2.4443333","2.3333333","0.3333","0.3333","3"
"R_1OPuFFg74ePvEHb_2","catch","3.8335000","3.6562500","0.5000","0.4167","0"
"R_1JL2ePKdivqfBS5_3","catches","2.1670000","1.6250000","0.0000","0.0000","8"
"R_PXOlJ2jSCXLT3Ff_4","category","3.6667500","4.0937500","0.2500","0.5000","2"
"R_2w04my9euSVvknm_2","cats","5.6663333","4.8333333","1.0000","0.6667","2"
"R_3NE6n7uqh1yxXaq_1","cattle","3.0000000","3.3000000","0.4000","0.4000","2"
"R_3HCyoHAfkcMaxAW_2","caucasians","5.6670000","5.1250000","1.0000","1.0000","3"
"R_1pWjqW6tA6K6MYj_2","caught","4.0588824","3.8235294","0.6471","0.5294","0"
"R_2EougSpp1xd4X4Z_5","cause","3.8766000","3.9100000","0.5200","0.5600","0"
"R_1n8frNuDYCk5bfB_1","caused","4.1781379","4.2456897","0.5517","0.5862","0"
"R_3qjkVDIjECLKnKZ_1","causes","3.6969091","3.5909091","0.4545","0.4545","0"
"R_1GTTZIslL1qczgw_5","causing","4.5438947","3.9671053","0.5789","0.5263","0"
"R_3QK3DgRo0DfNS48_2","caution","1.0000000","6.2500000","0.0000","1.0000","8"
"R_1PSGwxsE86F4twO_2","cautioned","5.3330000","5.5000000","1.0000","1.0000","7"
