"message_id","feat","avg(empathy.empathy)","avg(empathy.distress)","avg(empathy.empathy_bin)","avg(empathy.distress_bin)","test_fold"
"R_xyg9o2AhhGJI11L_2","decision","3.2381429","3.3750000","0.2857","0.4286","1"
"R_2tDV8bFKDgO3SKV_1","decision-making","4.6670000","4.7500000","1.0000","1.0000","3"
"R_r2BUVTFqmBdanQd_3","decisions","3.5668000","2.6250000","0.4000","0.4000","1"
"R_z2Ua6AbIBF0WXh7_3","decisive","7.0000000","1.5000000","1.0000","0.0000","1"
"R_11d2f4aGBETtClb_1","declare","2.0000000","1.0000000","0.0000","0.0000","5"
"R_1pERSTMtylH2tus_4","declared","4.0000000","2.8333333","0.3333","0.3333","3"
"R_11d2f4aGBETtClb_1","declaring","2.0000000","1.0000000","0.0000","0.0000","5"
"R_0CE9rf8V9zj643T_4","declined","2.2776667","4.0000000","0.0000","0.6667","0"
"R_1DAmmWVuxekOzQt_3","decompensating","5.1670000","5.8750000","1.0000","1.0000","7"
"R_O8rkxaPvmC2DHTX_3","decomposition","4.0000000","6.5000000","1.0000","1.0000","7"
"R_Qm4qlRrGoqoT5Ad_1","decrease","5.6670000","2.6250000","1.0000","0.0000","7"
"R_2UWRxvdzbAww1nz_4","decreased","4.6666000","3.8250000","0.6000","0.4000","4"
"R_PGMi0XWOtOpaa89_2","decreasing","4.1670000","4.5000000","1.0000","1.0000","9"
"R_2EougSpp1xd4X4Z_3","decrepit","2.6670000","6.3750000","0.0000","1.0000","5"
"R_23f3EJw0565sPzq_3","dedicated","3.6667500","4.4375000","0.5000","0.7500","2"
"R_Cf5Kubb0YUbNkwF_3","deeds","1.0000000","4.5000000","0.0000","1.0000","7"
"R_24N2HpBUwNAIHqA_1","deem","5.5000000","5.7500000","1.0000","1.0000","1"
"R_2tDV8bFKDgO3SKV_4","deemed","3.1110000","3.2083333","0.3333","0.3333","3"
"R_CaD7yFl7q5MrzCp_2","deems","4.5000000","4.3750000","1.0000","1.0000","9"
"R_3sn1Pmyq49VvaBR_4","deep","5.7915000","5.0937500","1.0000","1.0000","2"
"R_1nSHXIH282d3nd3_2","deepening","3.1670000","4.1250000","0.0000","1.0000","2"
"R_CmgUw21BjZfKLiF_2","deeper","4.0000000","5.6250000","0.6667","1.0000","0"
"R_1era9r7VbRpmxft_5","deepest","3.0835000","1.0000000","0.0000","0.0000","4"
"R_2ZHUXU5dQB2meI7_2","deeply","4.2710000","4.9218750","0.6250","0.8750","0"
"R_2QtuGK8mFnoRDra_2","deface","7.0000000","1.0000000","1.0000","0.0000","7"
"R_br8o4mncnku8Rnr_5","default","5.3330000","1.8750000","1.0000","0.0000","3"
"R_1f3fRDbsl9jD5Ww_5","defeat","1.2223333","3.0833333","0.0000","0.3333","0"
"R_1jl9vLqdDRf4Epg_2","defective","1.6670000","1.9375000","0.0000","0.0000","8"
"R_1pERSTMtylH2tus_4","defence","3.6670000","2.8750000","0.0000","0.0000","3"
"R_1rfDsNtkx9ueNuH_4","defend","3.3888333","3.7916667","0.6667","0.5000","2"
"R_3HCyoHAfkcMaxAW_4","defended","4.3330000","4.6250000","1.0000","1.0000","3"
"R_2ZHUXU5dQB2meI7_5","defending","3.1113333","3.1666667","0.3333","0.3333","0"
"R_2VqoEbnL1j6X9WU_3","defense","3.7500000","4.6250000","0.5000","1.0000","3"
"R_12P6xviYBfWP2DH_5","defenseless","4.3666000","5.0000000","0.6000","0.8000","2"
"R_1Iu8tApfebA0WZs_2","defied","3.1670000","5.2500000","0.0000","1.0000","1"
"R_3ffqM7eI6MDHtwo_1","definately","4.9165000","4.6250000","0.5000","1.0000","0"
"R_2xIXWgIt65WqCB5_2","defined","5.6670000","5.6250000","1.0000","1.0000","0"
"R_1itAkCGbsD590PZ_5","defining","3.8330000","3.5000000","0.0000","0.0000","9"
"R_1f3fRDbsl9jD5Ww_5","definitely","3.4595455","3.3219697","0.4545","0.4242","0"
"R_ai7GEqMhZmqarrr_1","defintiely","2.3330000","1.8750000","0.0000","0.0000","1"
"R_2rDyxME5mBal26x_1","deforestation","5.0000000","3.6250000","1.0000","0.0000","2"
"R_3Dq20TQOKkbRz5q_2","deformed","3.3330000","2.0000000","0.0000","0.0000","8"
"R_2SdaaEQiEj5MAkJ_4","deformities","3.0000000","1.0000000","0.0000","0.0000","7"
"R_1LNJZAfnVTV5mcq_2","degradation","4.0000000","3.2500000","1.0000","0.0000","5"
"R_2xJcBbmJq6tC50y_3","degrades","3.6670000","5.7500000","0.0000","1.0000","2"
"R_3mmXh2LU82nVg96_5","degrading","5.6670000","5.7500000","1.0000","1.0000","5"
"R_2B4puxXUMXitzLT_4","degredation","6.0000000","6.0000000","1.0000","1.0000","0"
"R_PBbNxpYdnlgFsU9_5","degree","4.7917500","4.5312500","0.7500","0.7500","1"
"R_3mmXh2LU82nVg96_3","degrees","3.4165000","3.6250000","0.5000","0.5000","0"
"R_27DnQXvFdH7McLj_1","dehumanizes","5.0000000","5.3750000","1.0000","1.0000","4"
"R_QmJWJsa2hr6gdXz_3","del","7.0000000","1.7500000","1.0000","0.0000","7"
"R_Q9TGvokg2x7BPsB_1","delaware","2.0000000","1.5000000","0.0000","0.0000","2"
"R_3MS8xER2c0yASHT_2","delhi","5.3330000","2.7500000","1.0000","0.0000","7"
"R_2meG1rpRzuXw8tb_3","deliberate","4.3330000","1.2500000","1.0000","0.0000","1"
"R_2YArZsw1g1y22lR_5","deliberately","4.8330000","4.8750000","1.0000","1.0000","2"
"R_5jRlP3nKHGclOFj_3","deliberating","5.5000000","6.0000000","1.0000","1.0000","7"
"R_3ffqM7eI6MDHtwo_3","delicia","4.0000000","4.8750000","1.0000","1.0000","4"
"R_3QK3DgRo0DfNS48_1","deliver","3.1670000","5.7500000","0.0000","1.0000","8"
"R_1pERSTMtylH2tus_4","delivered","5.0000000","4.8125000","0.5000","0.5000","3"
"R_2xWTKIOpU9FX9Bu_4","deluge","3.6670000","3.8750000","0.0000","0.0000","7"
"R_2lTWX8lyNz56VTH_5","delusional","4.0000000","4.0000000","1.0000","1.0000","8"
"R_272LHt5PRLHFyfn_1","delve","1.0000000","1.0000000","0.0000","0.0000","8"
"R_b9PntTdyM0vgfbb_5","demand","4.4167500","4.8125000","0.7500","0.7500","0"
"R_3Hz9m3bA6uWT3YI_3","demanding","3.3330000","1.0000000","0.0000","0.0000","3"
"R_DqqsjbW8YKGGs9P_3","demeaned","1.0000000","5.7500000","0.0000","1.0000","3"
"R_1LNJZAfnVTV5mcq_4","dementia","5.6670000","3.0000000","1.0000","0.0000","9"
"R_3oA99lmBLFDBvnj_5","demirta","7.0000000","7.0000000","1.0000","1.0000","9"
"R_b9PntTdyM0vgfbb_5","democracy","4.7915000","4.9687500","0.7500","0.7500","0"
"R_2WOvnpyfACBvT3K_4","democrat","3.0000000","2.2500000","0.0000","0.0000","5"
"R_3e1PRXFPCHW02aE_1","democrat-voting","4.0000000","5.6250000","1.0000","1.0000","0"
"R_3itiLqshSfHXeoT_3","democratic","4.3333333","3.1041667","0.6667","0.5000","0"
"R_b9PntTdyM0vgfbb_5","democrats","3.5000000","5.0714286","0.4286","0.7143","0"
"R_2SdaaEQiEj5MAkJ_5","demographic","1.0000000","4.0000000","0.0000","1.0000","0"
"R_1o0waJFYMzMZBib_4","demographics","1.1670000","2.0000000","0.0000","0.0000","4"
"R_d68YNA5f4FYJPbP_3","demolish","3.3330000","4.0000000","0.0000","1.0000","5"
"R_8hNO9MPyID3p1EB_4","demonize","4.0000000","5.6250000","1.0000","1.0000","7"
"R_3oZwv1aOvzgfBPT_1","demons","5.5000000","1.0000000","1.0000","0.0000","5"
"R_1Cf5NtaZbCAGR7n_4","demonstrates","2.0000000","6.6250000","0.0000","1.0000","2"
"R_3R4lpvpSZKNYUCN_4","demonstration","4.8330000","5.2500000","1.0000","1.0000","1"
"R_3R4lpvpSZKNYUCN_4","demonstrations","4.8330000","5.2500000","1.0000","1.0000","1"
"R_1rftZXLZ8DysqyC_1","dems","5.3330000","1.0000000","1.0000","0.0000","9"
"R_1n8frNuDYCk5bfB_4","denied","4.6667500","3.2500000","0.5000","0.2500","0"
"R_DqqsjbW8YKGGs9P_1","deniers","2.6670000","5.2500000","0.0000","1.0000","4"
"R_3qjkVDIjECLKnKZ_5","denies","2.0000000","6.0000000","0.0000","1.0000","9"
"R_3Q0qIgPdSarp08H_2","densely","3.3330000","2.5000000","0.0000","0.0000","9"
"R_C9sJlQRcb3HIxln_5","dent","3.6670000","3.8750000","0.0000","0.0000","4"
"R_2B4puxXUMXitzLT_4","deny","3.9761429","4.8392857","0.7143","0.8571","0"
"R_1feW3mcR2cAKD1d_2","denying","2.8330000","7.0000000","0.0000","1.0000","8"
"R_1DDb7pcl8PkL7Rz_2","deonte","3.5000000","4.6250000","0.0000","1.0000","8"
"R_1pERSTMtylH2tus_2","department","3.5555000","5.2083333","0.5000","0.6667","1"
"R_8iFRzE3hiPeRS6Z_4","departments","4.5000000","5.8125000","0.5000","1.0000","3"
"R_2meG1rpRzuXw8tb_3","depend","3.1247500","2.9062500","0.2500","0.2500","1"
"R_3ElKNT2rbrUZYdR_1","dependent","2.5000000","1.3750000","0.0000","0.0000","8"
"R_wSkDqB6ZNAVmKY1_1","depending","4.4165000","3.1875000","1.0000","0.5000","4"
"R_1mFvDu8OiiYboIA_1","depends","7.0000000","7.0000000","1.0000","1.0000","1"
"R_1OPuFFg74ePvEHb_5","depicted","5.1670000","5.3750000","1.0000","1.0000","2"
"R_0CE9rf8V9zj643T_1","deplete","2.3330000","3.0000000","0.0000","0.0000","3"
"R_6KDlV6s0WkskdJD_3","deployed","3.7917500","4.0000000","0.5000","0.5000","4"
"R_2dsfSJjPU4hq8IT_5","depo","5.6670000","4.8750000","1.0000","1.0000","9"
"R_SIrozm9BIGdNzu9_1","deport","6.0000000","6.0000000","1.0000","1.0000","4"
"R_3g5YX0YfRdSSVHx_1","deportation","4.8330000","4.0000000","1.0000","1.0000","9"
"R_3oZwv1aOvzgfBPT_5","deportations","4.0000000","1.0000000","1.0000","0.0000","1"
"R_3RaPLJIMEAo1uGn_1","deported","5.0830000","3.1875000","1.0000","0.5000","1"
"R_1jl9vLqdDRf4Epg_1","deporting","2.3330000","3.1250000","0.0000","0.0000","0"
"R_25XQUsv31bkrqNw_3","deppression","6.0000000","5.3750000","1.0000","1.0000","8"
"R_2R2E5hgGHIaKHXz_1","depraved","1.0000000","3.5000000","0.0000","0.0000","8"
"R_6Xd43lcLXVLdBh7_1","depress","2.8330000","3.0000000","0.0000","0.0000","3"
"R_6KDlV6s0WkskdJD_4","depressed","4.5835000","4.3958333","0.8333","0.6667","0"
"R_28P2gI0KQDuyKDS_5","depressing","3.3335000","4.5625000","0.0000","0.5000","2"
"R_6KDlV6s0WkskdJD_4","depression","3.8957500","4.3593750","0.5000","0.6250","0"
"R_SJmBO1u0DDmEZH3_5","depresstion","5.5000000","4.2500000","1.0000","1.0000","3"
"R_1eQAOZUF4OeFfld_4","derailed","3.6670000","2.8750000","0.0000","0.0000","5"
"R_1FPPdbnLwSGuNfD_4","derailment","5.5000000","6.0000000","1.0000","1.0000","9"
"R_3HCyoHAfkcMaxAW_4","describe","4.3330000","4.6250000","1.0000","1.0000","3"
"R_1OPuFFg74ePvEHb_2","described","4.2083750","3.8906250","0.7500","0.6250","0"
"R_5jRlP3nKHGclOFj_2","describes","5.6670000","5.7500000","1.0000","1.0000","7"
"R_3Hz9m3bA6uWT3YI_2","describing","3.8330000","1.2500000","0.0000","0.0000","0"
"R_Qm4qlRrGoqoT5Ad_1","descriptive","5.6670000","2.6250000","1.0000","0.0000","7"
"R_wStJlCceK0qC4i5_4","desease","6.1670000","6.0000000","1.0000","1.0000","9"
"R_2c5BkaXnplhofbP_5","desensitized","3.6670000","4.3750000","0.0000","1.0000","5"
"R_3mmXh2LU82nVg96_3","desert","5.0830000","5.3125000","1.0000","1.0000","0"
"R_1g7VoEtxvkSjfKS_3","deserted","6.6670000","5.1250000","1.0000","1.0000","9"
"R_3mmXh2LU82nVg96_3","deserts","5.8330000","5.5000000","1.0000","1.0000","0"
"R_22Pw5eZwHTEvBrR_3","deserve","4.5833214","4.7767857","0.6429","0.6429","0"
"R_1feW3mcR2cAKD1d_2","deserved","1.9165000","4.0000000","0.0000","0.5000","8"
"R_3r1FJDOS5LugQMf_2","deserves","3.2617857","3.4553571","0.2857","0.4286","1"
"R_bClDeCMHTrXnuNP_1","designed","4.8335000","3.5625000","1.0000","0.5000","7"
"R_z2Ua6AbIBF0WXh7_3","desire","4.3333333","2.2083333","0.6667","0.3333","1"
"R_wSkDqB6ZNAVmKY1_1","desires","4.5000000","4.6250000","1.0000","1.0000","4"
"R_2xJcBbmJq6tC50y_3","desk>","3.6670000","5.7500000","0.0000","1.0000","2"
"R_3kbJ7y24dypCI9i_1","despair","5.6670000","1.0000000","1.0000","0.0000","8"
"R_1Iu8tApfebA0WZs_2","desperate","4.7500000","4.8125000","0.6667","0.8333","1"
"R_2PzZcjCPek5Gsrf_2","desperately","3.3333333","4.7916667","0.3333","0.6667","2"
"R_2YV6IEQMUgozwQ1_2","desperation","4.5000000","4.2500000","1.0000","1.0000","3"
"R_1C9o9rzcu8JVCn9_2","despicable","5.3330000","5.8750000","1.0000","1.0000","3"
"R_XFFiAjw50WPIMPT_2","despise","1.0000000","4.3750000","0.0000","1.0000","2"
"R_rkmmkrMQ9Yb6LPb_2","despite","3.7001000","2.5625000","0.5000","0.2000","0"
"R_w5etN0bXknX91q9_1","desserted","4.5000000","6.2500000","1.0000","1.0000","9"
"R_PGMi0XWOtOpaa89_1","destabilization","5.1670000","5.0000000","1.0000","1.0000","5"
"R_PXOlJ2jSCXLT3Ff_4","destination","3.1670000","3.2500000","0.0000","0.0000","2"
"R_3itiLqshSfHXeoT_1","destroy","3.3888889","4.2916667","0.4444","0.4444","1"
"R_1Cf5NtaZbCAGR7n_5","destroyed","3.5520625","3.8125000","0.4375","0.5000","0"
"R_2B4puxXUMXitzLT_4","destroying","3.2023571","3.5982143","0.2857","0.4286","0"
"R_wStJlCceK0qC4i5_5","destroys","6.0000000","6.0000000","1.0000","1.0000","0"
"R_1JJcs9cIBcNxske_5","destruction","3.4375000","4.0937500","0.5000","0.6250","3"
"R_2435eQ6SMKSjNdr_3","detail","1.0000000","2.0000000","0.0000","0.0000","5"
"R_wSkDqB6ZNAVmKY1_3","detailing","4.5000000","3.8750000","1.0000","0.0000","5"
"R_D6kCbvPIjlUSHAd_5","details","3.2777500","3.4687500","0.5000","0.5000","2"
"R_3eaFPz1YPhmUqzt_2","detained","1.0000000","6.0000000","0.0000","1.0000","0"
"R_D6kCbvPIjlUSHAd_5","detainees","1.0000000","1.0000000","0.0000","0.0000","2"
"R_1IiWqrHtdyMRthf_5","detect","3.3330000","1.2500000","0.0000","0.0000","9"
"R_1mCXoR0Phty4GNS_2","detected","2.1670000","2.1250000","0.0000","0.0000","8"
"R_b1TbRrcCazNh0Qx_2","deter","3.6670000","2.7500000","0.0000","0.0000","3"
"R_1LNJZAfnVTV5mcq_4","deteriorate","5.6670000","3.0000000","1.0000","0.0000","9"
"R_3qjkVDIjECLKnKZ_1","determination","6.0000000","2.0000000","1.0000","0.0000","0"
"R_8iFRzE3hiPeRS6Z_4","determine","4.9582500","5.5000000","1.0000","0.7500","3"
"R_1Iu8tApfebA0WZs_2","determined","5.0835000","6.1250000","0.5000","1.0000","1"
"R_1CwqF3XMcOybgIW_4","deterrent","4.5000000","5.1250000","1.0000","1.0000","4"
"R_5jRlP3nKHGclOFj_3","deters","5.5000000","6.0000000","1.0000","1.0000","7"
"R_2Qya6z7Tq9vKDU6_3","detestable","1.0000000","6.0000000","0.0000","1.0000","1"
"R_1mrbh8yc48w0boX_4","detour","7.0000000","7.0000000","1.0000","1.0000","0"
"R_3sn1Pmyq49VvaBR_2","detract","4.3330000","4.6250000","1.0000","1.0000","1"
"R_3CVmIowQnwq9rKb_1","detriment","6.0000000","6.5000000","1.0000","1.0000","9"
"R_27DnQXvFdH7McLj_1","detroit","5.0000000","5.3750000","1.0000","1.0000","4"
"R_3sn1Pmyq49VvaBR_4","devastated","4.7221667","3.7708333","0.8333","0.5000","2"
"R_7U7FFWQCscpE2qZ_1","devastating","4.0370000","3.8055556","0.4444","0.6667","1"
"R_1dt5fjZkUyYYZa5_5","develop","3.1670000","3.7500000","0.0000","0.0000","0"
"R_3PiZqMijCPTLaGp_3","developed","2.6666667","3.7500000","0.0000","0.3333","0"
"R_2CxfrvtsbMfoKL3_1","developers","2.1665000","2.5000000","0.0000","0.5000","3"
"R_3qDqiG7g35x0oqN_1","developing","5.2500000","5.2187500","0.7500","0.7500","0"
"R_3PiZqMijCPTLaGp_5","development","3.3890000","4.1666667","0.3333","0.3333","0"
"R_1nSHXIH282d3nd3_3","developmental","5.0000000","3.2500000","1.0000","0.0000","3"
"R_b9PntTdyM0vgfbb_1","device","6.0000000","6.0000000","1.0000","1.0000","3"
"R_1IWXSlintlzIuBr_5","devices","4.2500000","3.9375000","0.5000","0.5000","1"
"R_vdj2zExWbAVjx6N_4","devil's","3.1670000","3.1250000","0.0000","0.0000","7"
"R_0CE9rf8V9zj643T_4","devolved","2.5835000","3.9375000","0.0000","0.5000","0"
"R_31FSDThjiQYih8p_3","devoted","1.0000000","1.0000000","0.0000","0.0000","9"
"R_3ffqM7eI6MDHtwo_3","di","4.0000000","4.8750000","1.0000","1.0000","4"
"R_Q9TGvokg2x7BPsB_3","diagnose","2.5000000","1.0000000","0.0000","0.0000","4"
"R_1mFvDu8OiiYboIA_4","diagnosed","6.1666667","6.1250000","1.0000","1.0000","4"
"R_3npi2r9WK3X6C5j_4","diagnosis","5.2500000","4.9375000","1.0000","1.0000","2"
"R_3nO7FHqWC8lR70A_2","dial","3.1670000","3.8750000","0.0000","0.0000","2"
"R_3Hz9m3bA6uWT3YI_3","diamond","3.8330000","1.0000000","0.0000","0.0000","3"
"R_ROAxUwdU6WcMHdf_3","diana","6.1665000","3.3125000","1.0000","0.5000","4"
"R_22Pw5eZwHTEvBrR_4","diapers","1.0000000","1.0000000","0.0000","0.0000","1"
"R_2VeUaWJRF3Q5wrV_3","dick","2.8330000","5.3750000","0.0000","1.0000","7"
"R_Rlb9fYwRyXEbEB3_3","dictate","1.0000000","2.0000000","0.0000","0.0000","9"
"R_3oA99lmBLFDBvnj_5","dictatorship","7.0000000","7.0000000","1.0000","1.0000","9"
"R_3rPu02mAYdW61Xg_2","did","3.7147500","3.7508013","0.4936","0.5064","0"
"R_23f3EJw0565sPzq_5","didn","5.5835000","2.9375000","1.0000","0.5000","0"
"R_3kp1NhG01T0k5mf_3","didn't","3.2432297","3.0236486","0.3784","0.3243","0"
"R_23TqiBuGghsQ9E8_1","didnt","3.2780000","3.8333333","0.3333","0.6667","0"
"R_1IRRIFlrEvyBc83_2","die","3.7666667","3.8604167","0.5167","0.4833","0"
"R_wSkDqB6ZNAVmKY1_5","die-hard","4.5000000","4.7500000","1.0000","1.0000","0"
"R_2EougSpp1xd4X4Z_5","died","4.0527833","3.7145833","0.6167","0.5167","0"
"R_1eQAOZUF4OeFfld_3","dies","3.6666000","3.2250000","0.4000","0.2000","4"
"R_2EEQioTSv70RUzF_5","diet","6.7500000","6.1875000","1.0000","1.0000","7"
"R_2meG1rpRzuXw8tb_4","dietary","4.6670000","1.1250000","1.0000","0.0000","9"
"R_24N2HpBUwNAIHqA_1","diets","5.5000000","5.7500000","1.0000","1.0000","1"
"R_2eRzho4SQ70Sz61_5","difference","2.6212727","3.3977273","0.1818","0.4545","1"
"R_2pVLOa7aDX0ZdAl_2","differences","4.3752500","4.0625000","0.7500","0.7500","1"
"R_1FPPdbnLwSGuNfD_2","different","3.8135763","3.7139831","0.5085","0.5254","0"
"R_10Oubo14iYzYg4P_3","differently","1.0000000","1.0000000","0.0000","0.0000","2"
"R_2sRLJwbjtucdn9a_5","differing","2.0000000","3.0000000","0.0000","0.0000","2"
"R_yJ6wfoQV0isjWBr_4","difficult","4.2277667","3.3666667","0.6000","0.3667","0"
"R_1HoxPF6qzy4BIwm_1","difficult--i","5.8330000","5.6250000","1.0000","1.0000","7"
"R_2B8Px06tE3ZGxiX_2","difficulty","3.2500000","3.3750000","0.5000","0.5000","2"
"R_QhPhN7wI0VGZAGd_2","dig","2.0000000","3.8750000","0.0000","0.0000","8"
"R_qQTyu2FiESbelr3_2","digesting","2.6670000","4.7500000","0.0000","1.0000","1"
"R_3fIsbpALDtKKHMt_3","digestion","4.0000000","4.3750000","1.0000","1.0000","5"
"R_1IRRIFlrEvyBc83_1","digging","4.5000000","5.0000000","1.0000","1.0000","3"
"R_1IWXSlintlzIuBr_5","digital","4.0835000","3.1875000","0.5000","0.5000","1"
"R_1hGrPtWM4SumG0U_1","diheartening","5.6670000","4.3750000","1.0000","1.0000","7"
"R_vdj2zExWbAVjx6N_1","dim","5.5000000","6.2500000","1.0000","1.0000","7"
"R_1PSGwxsE86F4twO_3","dimaukom's","4.6670000","5.6250000","1.0000","1.0000","8"
"R_3Gm64BvSHkOeisK_2","dingus","1.0000000","1.2500000","0.0000","0.0000","4"
"R_2X4cfCYn9QnkT48_4","dinner","6.4165000","4.6875000","1.0000","0.5000","2"
"R_1HoxPF6qzy4BIwm_5","diplomacy","5.8330000","5.1250000","1.0000","1.0000","0"
"R_2xWTKIOpU9FX9Bu_4","diplomatic","3.6670000","3.8750000","0.0000","0.0000","7"
"R_6EWvBQzv5PWplMR_1","dire","5.7500000","5.5000000","1.0000","1.0000","2"
"R_D6kCbvPIjlUSHAd_5","direct","2.2000000","2.3500000","0.2000","0.2000","2"
"R_3mmXh2LU82nVg96_5","directed","4.8335000","4.0000000","1.0000","0.5000","5"
"R_1mFvDu8OiiYboIA_5","direction","1.9443333","1.6666667","0.0000","0.0000","1"
"R_2E6Gwqpb6jJ2vue_2","directions","4.0000000","4.0000000","1.0000","1.0000","7"
"R_3ffqM7eI6MDHtwo_1","directly","4.3958750","4.5468750","0.6250","0.7500","0"
"R_5jRlP3nKHGclOFj_5","director","4.5835000","4.2500000","0.5000","0.5000","3"
"R_1IRRIFlrEvyBc83_5","dirt","6.0000000","4.3750000","1.0000","1.0000","1"
"R_295lUkcezeWx5Al_2","disabilities","7.0000000","6.3750000","1.0000","1.0000","9"
"R_1Ed2vTIhJK2Lz4I_1","disability","4.0000000","4.2500000","1.0000","1.0000","4"
"R_z2Ua6AbIBF0WXh7_3","disadvantage","7.0000000","1.5000000","1.0000","0.0000","1"
"R_0CE9rf8V9zj643T_1","disagree","3.5666000","2.4750000","0.6000","0.2000","3"
"R_3fIsbpALDtKKHMt_1","disagreeing","3.5000000","1.5000000","0.0000","0.0000","7"
"R_2mFoZbtsm7BEJ45_5","disagreement","2.6665000","4.2500000","0.0000","0.5000","0"
"R_10Oubo14iYzYg4P_4","disappear","2.2221667","3.7291667","0.1667","0.5000","0"
"R_QmJWJsa2hr6gdXz_1","disappearance","7.0000000","2.3750000","1.0000","0.0000","2"
"R_CmgUw21BjZfKLiF_5","disappeared","3.7500000","6.4375000","0.5000","1.0000","4"
"R_3oTOlb2UT21kncA_2","disappearing","6.0000000","6.0000000","1.0000","1.0000","7"
"R_2QtuGK8mFnoRDra_4","disappears","7.0000000","1.0000000","1.0000","0.0000","3"
"R_1Ed2vTIhJK2Lz4I_1","disappointed","4.7500000","5.6250000","1.0000","1.0000","4"
"R_3njSNhzart0R0sE_1","disappoints","4.6670000","4.1250000","1.0000","1.0000","0"
"R_3oTOlb2UT21kncA_4","disapprove","5.6670000","5.7500000","1.0000","1.0000","2"
"R_10Oubo14iYzYg4P_1","disassociating","1.1670000","1.6250000","0.0000","0.0000","4"
"R_1OPuFFg74ePvEHb_2","disaster","4.4556000","3.3750000","0.6667","0.4667","0"
"R_3qjkVDIjECLKnKZ_1","disasters","4.4630000","2.6388889","0.7778","0.2222","0"
"R_10Oubo14iYzYg4P_1","disastrous","1.4170000","3.3750000","0.0000","0.5000","4"
"R_DHy2Rcz9Hym8jgl_2","disbanded","1.0000000","1.0000000","0.0000","0.0000","3"
"R_31Et1v2rps9wNSQ_1","disbelief","4.0000000","6.2500000","1.0000","1.0000","2"
"R_vdj2zExWbAVjx6N_2","discarded","4.1670000","2.5000000","1.0000","0.0000","1"
"R_1LNJZAfnVTV5mcq_1","discipline","1.0000000","2.6250000","0.0000","0.0000","1"
"R_PXOlJ2jSCXLT3Ff_1","discomfort","4.1670000","2.8750000","0.5000","0.5000","5"
"R_3m4qsrhUocZSs4L_1","disconnect","1.0000000","1.0000000","0.0000","0.0000","3"
"R_1pERSTMtylH2tus_2","discontinue","3.5000000","3.5000000","0.0000","0.0000","1"
"R_3rYPg4TSnhDVFJa_1","discord","5.1670000","4.5000000","1.0000","1.0000","4"
"R_T1p2XrWsahvahpf_5","discounts","2.5000000","3.0000000","0.0000","0.0000","9"
"R_57k7MIpd4IfEJ8d_2","discouraging","3.0000000","2.8750000","0.5000","0.0000","3"
"R_2EougSpp1xd4X4Z_5","discover","4.7917500","4.6562500","0.7500","0.7500","0"
"R_25T5ImOfpOm39RP_4","discovered","1.9167500","4.2187500","0.2500","0.5000","2"
"R_3JhpdFn06BA1uDA_1","discovering","1.0000000","1.8750000","0.0000","0.0000","1"
"R_3irH7rjXqStHGZW_1","discredit","3.8330000","3.8750000","0.0000","0.0000","3"
"R_1JJcs9cIBcNxske_1","discriminate","3.3330000","5.3750000","0.0000","1.0000","3"
"R_3irH7rjXqStHGZW_3","discriminated","2.4170000","2.6250000","0.0000","0.0000","3"
"R_2woWYw6rHTgQXfH_5","discrimination","4.4443333","3.4166667","0.6667","0.3333","5"
"R_tPuj2guRW2IW3Ul_2","discriminatory","4.1670000","4.7500000","1.0000","1.0000","8"
"R_3F2IgdLQxHPguO2_5","discuss","4.6110000","4.3541667","0.6667","0.8333","0"
"R_2YV6IEQMUgozwQ1_2","discussed","4.5000000","4.2500000","1.0000","1.0000","3"
"R_2b3pz3yErFof7J0_5","discusses","6.8330000","7.0000000","1.0000","1.0000","1"
"R_6S8yzbSVDy85saJ_1","discussing","4.6113333","4.0416667","0.6667","0.6667","0"
"R_vdj2zExWbAVjx6N_3","discussion","2.5830000","3.8750000","0.0000","0.5000","2"
"R_2YSo0mxaFU2yiU6_3","disease","4.7812500","4.2578125","0.8750","0.5000","0"
"R_2BeQ0Xfb14rm620_4","diseases","4.0238571","3.6071429","0.5714","0.4286","0"
"R_2YV6IEQMUgozwQ1_3","disenfranchised","3.0000000","4.6250000","0.0000","1.0000","5"
"R_2QtuGK8mFnoRDra_2","disgrace","7.0000000","1.0000000","1.0000","0.0000","7"
"R_d68YNA5f4FYJPbP_1","disgraceful","3.1670000","4.2500000","0.0000","1.0000","0"
"R_1hXwedaK7Yvdoyd_2","disguise","1.0000000","2.5000000","0.0000","0.0000","2"
"R_3RaPLJIMEAo1uGn_4","disgust","3.5835000","5.3125000","0.5000","1.0000","8"
"R_Cf3oaCWH23zMSdj_1","disgusted","2.9334000","3.3500000","0.4000","0.4000","1"
"R_31Et1v2rps9wNSQ_2","disgusting","3.0637059","4.6654412","0.3824","0.7059","0"
"R_0OePPQQ0Eu8vF3X_5","disgusts","7.0000000","7.0000000","1.0000","1.0000","3"
"R_2eRzho4SQ70Sz61_2","disheartening","4.1665000","3.5625000","0.5000","0.5000","2"
"R_2lTWX8lyNz56VTH_3","dishonest","3.1110000","4.2083333","0.6667","1.0000","1"
"R_23f3EJw0565sPzq_5","dishonesty","5.5000000","4.8750000","1.0000","1.0000","0"
"R_3nHIf1uTyHztQY7_1","dishonorable","6.1670000","5.1250000","1.0000","1.0000","3"
"R_272LHt5PRLHFyfn_3","disingenuous","1.0000000","1.0000000","0.0000","0.0000","0"
