"message_id","feat","avg(empathy.empathy)","avg(empathy.distress)","avg(empathy.empathy_bin)","avg(empathy.distress_bin)","test_fold"
"R_1OPuFFg74ePvEHb_2","brazil","5.1390000","4.6875000","0.8333","0.6667","0"
"R_6EWvBQzv5PWplMR_5","breach","6.0000000","6.2500000","1.0000","1.0000","0"
"R_72rSTPRBGHQ4NIR_5","breaches","1.5000000","3.0000000","0.0000","0.0000","8"
"R_1g5YEkTMm158K6n_2","bread","1.1670000","1.1250000","0.0000","0.0000","4"
"R_2ZHUXU5dQB2meI7_5","break","3.7858571","4.4285714","0.7143","0.7143","0"
"R_12P6xviYBfWP2DH_1","break-ins","4.8330000","5.6250000","1.0000","1.0000","6"
"R_1n8frNuDYCk5bfB_1","breaking","4.1851111","3.8333333","0.5556","0.5556","0"
"R_1n8frNuDYCk5bfB_3","breaks","5.6250000","5.2187500","0.8750","0.8750","0"
"R_2COOVjyAYcbSZBM_3","breakup","1.6670000","1.3750000","0.0000","0.0000","4"
"R_br8o4mncnku8Rnr_4","breast","6.6670000","2.5000000","1.0000","0.0000","0"
"R_1rftZXLZ8DysqyC_5","breath","3.3890000","1.8750000","0.3333","0.0000","0"
"R_6S8yzbSVDy85saJ_4","breathe","2.2500000","1.0000000","0.0000","0.0000","1"
"R_DqqsjbW8YKGGs9P_5","breathing","3.6663333","4.6250000","0.6667","0.6667","1"
"R_vdj2zExWbAVjx6N_2","bred","4.1670000","2.5000000","1.0000","0.0000","1"
"R_2AShlPLXEZW4TNc_4","breed","3.0000000","2.1250000","0.0000","0.0000","4"
"R_1mFvDu8OiiYboIA_1","breeding","4.5553333","3.9166667","0.6667","0.3333","1"
"R_2E6Gwqpb6jJ2vue_2","brewing","4.0000000","4.0000000","1.0000","1.0000","7"
"R_Cf3oaCWH23zMSdj_4","bride","1.0000000","1.7500000","0.0000","0.0000","6"
"R_1eQAOZUF4OeFfld_4","bridge","3.6670000","2.8750000","0.0000","0.0000","5"
"R_23f3EJw0565sPzq_2","brief","5.0000000","5.3750000","1.0000","1.0000","9"
"R_2b3pz3yErFof7J0_1","briefly","6.0000000","4.0000000","1.0000","1.0000","6"
"R_3fIsbpALDtKKHMt_1","bright","3.5000000","1.5000000","0.0000","0.0000","7"
"R_2ZHUXU5dQB2meI7_4","brim","1.0000000","1.0000000","0.0000","0.0000","9"
"R_3nIBkYebSUyUro6_2","bring","3.9167083","4.3385417","0.5417","0.5833","0"
"R_3JhpdFn06BA1uDA_3","bringing","2.6666000","4.1500000","0.2000","0.6000","3"
"R_3rYPg4TSnhDVFJa_4","brings","4.3333333","3.7916667","0.7778","0.4444","0"
"R_1IRRIFlrEvyBc83_5","brink","4.8335000","2.6875000","0.5000","0.5000","1"
"R_bHPD9qC8514QvxD_4","britain","3.6665000","3.0312500","0.5000","0.2500","0"
"R_295lUkcezeWx5Al_4","britains","5.8330000","5.5000000","1.0000","1.0000","9"
"R_bHPD9qC8514QvxD_4","britian","3.3330000","3.2500000","0.0000","0.0000","0"
"R_1pERSTMtylH2tus_5","british","2.9721667","4.3958333","0.3333","0.5000","0"
"R_3ElKNT2rbrUZYdR_1","brits","2.5000000","1.3750000","0.0000","0.0000","8"
"R_2rB0hjJf3MDIvLy_3","broadband","1.5000000","1.7500000","0.0000","0.0000","1"
"R_3sn1Pmyq49VvaBR_2","broadcast","4.3330000","4.6250000","1.0000","1.0000","1"
"R_1jl9vLqdDRf4Epg_3","broadcasting","3.8330000","4.2500000","0.0000","1.0000","5"
"R_3lEy7CLfIzh1GHd_5","broader","1.0000000","1.2500000","0.0000","0.0000","9"
"R_3R4lpvpSZKNYUCN_4","broke","4.6500000","3.6250000","0.7000","0.6000","1"
"R_2ZHUXU5dQB2meI7_5","broken","3.2498750","3.7656250","0.3750","0.3750","0"
"R_TvB3qGkZwTSjV4t_5","brother","3.4446667","3.7916667","0.6667","0.3333","1"
"R_Cf3oaCWH23zMSdj_1","brothers","5.7500000","4.3125000","1.0000","0.5000","1"
"R_3rYPg4TSnhDVFJa_4","brought","3.2110000","3.3666667","0.3333","0.4667","0"
"R_3r1FJDOS5LugQMf_2","brutal","2.6665000","4.5625000","0.5000","0.5000","1"
"R_3nIBkYebSUyUro6_5","brutality","3.5000000","3.7500000","0.6667","0.6667","5"
"R_3qDw2H978H7qwvX_3","brutalize","6.6670000","1.7500000","1.0000","0.0000","1"
"R_3oZwv1aOvzgfBPT_5","brutalized","4.0000000","1.0000000","1.0000","0.0000","1"
"R_3MS8xER2c0yASHT_3","bsi","3.0000000","5.7500000","0.0000","1.0000","3"
"R_3prLLdsKpegL9zB_1","bu","1.0000000","1.0000000","0.0000","0.0000","0"
"R_0CE9rf8V9zj643T_1","bubble","3.1666667","3.5000000","0.3333","0.3333","3"
"R_PA1EeRUe6I55jgd_3","buble's","7.0000000","7.0000000","1.0000","1.0000","3"
"R_3oTOlb2UT21kncA_3","bublé","6.0000000","5.8750000","1.0000","1.0000","4"
"R_Cf3oaCWH23zMSdj_2","buck","1.0000000","1.7500000","0.0000","0.0000","8"
"R_2PzZcjCPek5Gsrf_3","buckley","4.0000000","1.2500000","1.0000","0.0000","6"
"R_3qmvHJGYLWOgccV_4","bucks","4.1665000","3.8125000","0.5000","0.5000","3"
"R_2BeQ0Xfb14rm620_3","bud","2.0000000","2.6250000","0.0000","0.0000","9"
"R_3kbJ7y24dypCI9i_3","buddhist","6.0000000","1.0000000","1.0000","0.0000","4"
"R_3PiZqMijCPTLaGp_4","buddies","4.1670000","4.1250000","1.0000","1.0000","4"
"R_33etvLZIHitWTq2_4","buddy","3.2082500","4.1250000","0.5000","0.5000","0"
"R_wStJlCceK0qC4i5_5","budget","6.0000000","5.3125000","1.0000","1.0000","0"
"R_1rftZXLZ8DysqyC_2","buffalo","1.1670000","1.3750000","0.0000","0.0000","3"
"R_Y9xcVEPDGEw28GB_4","buffet","1.0000000","1.0000000","0.0000","0.0000","8"
"R_3CJWhgP9ecOVgZL_4","buffoon","1.0000000","1.2500000","0.0000","0.0000","0"
"R_cCIxe9lO16DgF1f_2","bug","3.3335000","3.2500000","0.5000","0.0000","3"
"R_2mFoZbtsm7BEJ45_1","bugs","3.3330000","6.1250000","0.0000","1.0000","8"
"R_2Qya6z7Tq9vKDU6_2","build","3.0001429","3.5892857","0.1429","0.4286","0"
"R_2meG1rpRzuXw8tb_5","building","3.9524286","4.1785714","0.5714","0.7143","0"
"R_VXt1aIuOzDuJLSV_5","buildings","3.8571429","4.3928571","0.4286","0.4286","6"
"R_3mmXh2LU82nVg96_4","builds","5.5000000","5.8750000","1.0000","1.0000","8"
"R_SIrozm9BIGdNzu9_1","built","5.7500000","4.0625000","1.0000","0.5000","4"
"R_3Dq20TQOKkbRz5q_2","bull","3.3330000","2.0000000","0.0000","0.0000","8"
"R_2lTWX8lyNz56VTH_4","bullets","3.7776667","4.3333333","0.3333","0.6667","0"
"R_TpgBfMSeqQUvqH7_1","bullied","3.1250000","1.6875000","0.5000","0.0000","0"
"R_1pWjqW6tA6K6MYj_2","bullies","2.0000000","1.9375000","0.0000","0.0000","0"
"R_2ZHUXU5dQB2meI7_2","bullshit","2.3750000","3.7187500","0.2500","0.5000","0"
"R_1CqdA4U3fMaXDFV_1","bully","3.0835000","4.3750000","0.5000","0.5000","7"
"R_1pWjqW6tA6K6MYj_2","bullying","4.5000000","4.1666667","0.6667","0.3333","0"
"R_1QLqFlZoaDOzfm7_5","bunch","2.5207500","2.9843750","0.1250","0.2500","1"
"R_1feW3mcR2cAKD1d_4","burden","3.0832500","4.3750000","0.2500","0.7500","5"
"R_2YV6IEQMUgozwQ1_4","bureaucracy","2.3330000","2.8750000","0.0000","0.0000","4"
"R_3iqHvljEoHkIuA3_1","bureaucratic","1.7500000","2.5625000","0.0000","0.5000","1"
"R_1OPuFFg74ePvEHb_2","buried","5.0003333","4.4166667","1.0000","0.6667","0"
"R_ai7GEqMhZmqarrr_1","burma","4.4443333","3.6666667","0.6667","0.6667","1"
"R_2SdaaEQiEj5MAkJ_3","burmese","3.5000000","1.0000000","0.0000","0.0000","8"
"R_10Oubo14iYzYg4P_1","burn","1.7780000","2.0833333","0.0000","0.0000","4"
"R_d68YNA5f4FYJPbP_1","burned","4.5477143","4.3571429","0.5714","0.5714","0"
"R_3kp1NhG01T0k5mf_4","burner","2.0000000","1.0000000","0.0000","0.0000","9"
"R_31FSDThjiQYih8p_4","burning","3.6000000","3.7250000","0.6000","0.6000","3"
"R_3slHYierJ4jwMKd_3","burns","4.9000000","3.2000000","0.8000","0.4000","1"
"R_2PiZjdFX0cW00PQ_4","burst","4.7500000","5.0625000","1.0000","1.0000","8"
"R_z83euUJF8eSSY8h_5","bury","6.1670000","3.5000000","1.0000","0.0000","8"
"R_2xJcBbmJq6tC50y_2","bus","3.4721667","3.9166667","0.5000","0.5000","4"
"R_Qm4qlRrGoqoT5Ad_2","busch","5.6670000","4.3750000","1.0000","1.0000","0"
"R_1N9zzcTNBoGJ2sR_3","buses","3.0553333","4.6666667","0.0000","0.6667","0"
"R_1gkCxCAAloxr2og_3","bush","1.3330000","1.0000000","0.0000","0.0000","4"
"R_1feW3mcR2cAKD1d_1","business","3.2202857","3.6116071","0.3929","0.5000","0"
"R_C9sJlQRcb3HIxln_5","businesses","3.1111667","3.5416667","0.3333","0.5000","4"
"R_9FCr4cL8VfeJV6N_1","buss","4.5000000","1.8750000","1.0000","0.0000","4"
"R_2EougSpp1xd4X4Z_2","busted","3.3330000","7.0000000","0.0000","1.0000","5"
"R_1CqdA4U3fMaXDFV_5","busy","6.1665000","5.6250000","1.0000","1.0000","7"
"R_3kp1NhG01T0k5mf_3","but","3.5403305","3.4925468","0.4480","0.4446","0"
"R_3ElKNT2rbrUZYdR_3","butch","1.3330000","1.0000000","0.0000","0.0000","5"
"R_1PSGwxsE86F4twO_2","butt","4.1665000","6.2500000","0.5000","1.0000","7"
"R_1rftZXLZ8DysqyC_2","buy","3.7334000","3.8750000","0.5000","0.6000","3"
"R_oY0TBfB1OYyRdC1_5","buyers","2.5835000","2.7500000","0.5000","0.5000","3"
"R_2rB0hjJf3MDIvLy_3","buying","3.0002500","3.1562500","0.2500","0.2500","1"
"R_1DAmmWVuxekOzQt_4","buzzing","4.1670000","1.5000000","1.0000","0.0000","9"
"R_3nO7FHqWC8lR70A_4","by","3.7328210","4.0155642","0.4981","0.5447","0"
"R_3qDw2H978H7qwvX_1","bygones","7.0000000","1.0000000","1.0000","0.0000","5"
"R_1eVIE8HYgaJnhyF_1","bystanders","4.0000000","4.2500000","1.0000","1.0000","4"
"R_2ymwwrbpEL95KG9_3","c","4.0555000","3.3125000","0.6667","0.5000","0"
"R_11d2f4aGBETtClb_4","cabinet","1.0000000","4.5000000","0.0000","1.0000","5"
"R_VXt1aIuOzDuJLSV_2","caffeine","3.5000000","3.0000000","0.0000","0.0000","9"
"R_2aPGF30aCkFTUVJ_2","cage","4.5000000","5.2500000","0.5000","1.0000","1"
"R_1obbYGRWDvcuOsV_1","caged","3.3330000","5.5000000","0.0000","1.0000","9"
"R_2SH5a8bksSvwexb_5","cages","6.2500000","6.3125000","1.0000","1.0000","1"
"R_3HCyoHAfkcMaxAW_5","caimans","6.0000000","6.0000000","1.0000","1.0000","6"
"R_wSkDqB6ZNAVmKY1_2","cain","4.1670000","4.6250000","1.0000","1.0000","5"
"R_3npi2r9WK3X6C5j_2","calais","3.1665000","2.5000000","0.5000","0.5000","5"
"R_1CDCVd3BLzRFvYW_1","calculated","2.6665000","4.3750000","0.0000","0.5000","3"
"R_23TqiBuGghsQ9E8_3","calgon","1.0000000","1.0000000","0.0000","0.0000","4"
"R_3itiLqshSfHXeoT_5","cali","1.0000000","2.5000000","0.0000","0.0000","6"
"R_3kbJ7y24dypCI9i_5","calibrated","6.0000000","1.5000000","1.0000","0.0000","6"
"R_1GTTZIslL1qczgw_5","california","3.8333333","3.1770833","0.4167","0.3333","0"
"R_3oZwv1aOvzgfBPT_2","call","3.9920952","3.7857143","0.6667","0.5714","1"
"R_3R4lpvpSZKNYUCN_3","called","4.2681304","3.8423913","0.6957","0.4783","1"
"R_1PSGwxsE86F4twO_5","caller","5.0000000","5.5000000","1.0000","1.0000","4"
"R_3rGtVh32jHkOn7O_2","calling","3.3333333","4.2916667","0.6667","0.6667","3"
"R_1C9o9rzcu8JVCn9_1","callous","5.6670000","6.0000000","1.0000","1.0000","7"
"R_3OpG184aKTO0EJq_5","calls","3.2917500","4.3125000","0.2500","0.7500","3"
"R_28P2gI0KQDuyKDS_4","calm","3.8336667","4.5000000","0.6667","1.0000","3"
"R_sYY3M27k4zjwPfz_2","calmly","3.1670000","4.7500000","0.0000","1.0000","8"
"R_2EEQioTSv70RUzF_5","calorie","6.7500000","6.1875000","1.0000","1.0000","7"
"R_2EEQioTSv70RUzF_5","calorie-a-day","7.0000000","6.1250000","1.0000","1.0000","7"
"R_1f3FWiSA5j0ck4A_4","came","3.5763750","3.8802083","0.5000","0.5000","0"
"R_3nIBkYebSUyUro6_5","camera","4.0556667","5.6666667","0.6667","1.0000","5"
"R_3O7WLq2c6Zv9pVO_3","cameras","2.5556667","2.5833333","0.3333","0.3333","4"
"R_wSkDqB6ZNAVmKY1_3","camp","3.6332000","3.5000000","0.6000","0.4000","5"
"R_3slHYierJ4jwMKd_5","camp's","6.1670000","6.1250000","1.0000","1.0000","9"
"R_d68YNA5f4FYJPbP_1","campaign","3.7222667","4.0000000","0.4667","0.6667","0"
"R_3m4qsrhUocZSs4L_3","campaigning","1.0000000","1.0000000","0.0000","0.0000","3"
"R_57k7MIpd4IfEJ8d_1","campaigns","2.3335000","4.7500000","0.0000","0.5000","5"
"R_1f3FWiSA5j0ck4A_2","camping","1.0000000","3.6250000","0.0000","0.0000","8"
"R_wSkDqB6ZNAVmKY1_3","camps","5.3333333","4.6666667","1.0000","0.6667","5"
"R_1CwqF3XMcOybgIW_5","campus","4.3330000","5.0000000","1.0000","1.0000","8"
"R_1pERSTMtylH2tus_2","campuses","4.0000000","4.8750000","0.3333","0.6667","1"
"R_1n8frNuDYCk5bfB_1","can","3.7212581","3.7757444","0.5087","0.4963","0"
"R_1FPPdbnLwSGuNfD_2","can't","3.6463782","3.9102564","0.5000","0.4936","0"
"R_3R4lpvpSZKNYUCN_3","canada","4.0835000","5.9062500","0.7500","1.0000","1"
"R_11d2f4aGBETtClb_1","canadian","1.5000000","1.0000000","0.0000","0.0000","5"
"R_1rfDsNtkx9ueNuH_1","canal","4.6670000","4.2500000","1.0000","1.0000","5"
"R_5BjrkiX7wiiuXFn_5","canals","5.1670000","4.3750000","1.0000","1.0000","8"
"R_1pWjqW6tA6K6MYj_2","cancel","4.6665000","2.0625000","0.5000","0.0000","0"
"R_1mFvDu8OiiYboIA_5","canceled","3.5000000","2.8125000","0.5000","0.5000","1"
"R_1n8frNuDYCk5bfB_1","cancelled","6.0000000","5.5000000","1.0000","1.0000","0"
"R_br8o4mncnku8Rnr_4","cancer","5.3890000","4.4270833","0.6667","0.5833","0"
"R_2EEQioTSv70RUzF_3","candidate","1.8890000","3.2500000","0.0000","0.3333","5"
"R_wSkDqB6ZNAVmKY1_5","candidates","2.8000000","3.0750000","0.4000","0.4000","0"
"R_1pWjqW6tA6K6MYj_2","cannot","3.4762653","4.1275510","0.5102","0.5918","0"
"R_1pWjqW6tA6K6MYj_2","cannt","3.0000000","2.8750000","0.0000","0.0000","0"
"R_1Ed2vTIhJK2Lz4I_2","canot","4.0000000","4.6250000","1.0000","1.0000","1"
"R_23TqiBuGghsQ9E8_2","cant","3.6315789","3.7434211","0.4211","0.4737","0"
"R_C9sJlQRcb3HIxln_2","capability","3.0000000","3.0625000","0.0000","0.0000","6"
"R_1JJcs9cIBcNxske_2","capable","2.0417500","3.7812500","0.0000","0.5000","0"
"R_1rftZXLZ8DysqyC_4","capacity","1.5000000","4.3750000","0.0000","1.0000","8"
"R_2lTWX8lyNz56VTH_4","capital","4.9285714","3.4285714","0.8571","0.2857","0"
"R_1Cf5NtaZbCAGR7n_5","capitalism","3.5000000","4.5000000","0.5000","0.5000","0"
"R_1Cf5NtaZbCAGR7n_3","capitalist","1.0000000","7.0000000","0.0000","1.0000","8"
"R_qxegiSp0tG2ayxb_1","capitol","5.6670000","4.0000000","1.0000","1.0000","6"
"R_1dp1n3Acz8fdB0F_2","captive","4.6666667","3.5833333","0.6667","0.3333","5"
"R_wSkDqB6ZNAVmKY1_3","captivit","4.5000000","3.8750000","1.0000","0.0000","5"
"R_3oTOlb2UT21kncA_2","captivity","5.9165000","5.3125000","1.0000","1.0000","7"
"R_1mFvDu8OiiYboIA_1","capture","7.0000000","7.0000000","1.0000","1.0000","1"
"R_qQTyu2FiESbelr3_1","captured","4.4443333","4.4583333","0.6667","0.6667","1"
"R_BQYbCIHSznI2RkB_4","car","3.7499444","3.3125000","0.4444","0.3889","1"
"R_3kbJ7y24dypCI9i_2","caravans","4.0000000","4.6250000","1.0000","1.0000","8"
"R_2PzZcjCPek5Gsrf_5","carbon","3.1666667","4.4166667","0.3333","0.6667","4"
"R_3fIsbpALDtKKHMt_3","carbs","4.0000000","4.3750000","1.0000","1.0000","5"
"R_0CE9rf8V9zj643T_4","card","2.2776667","4.0000000","0.0000","0.6667","0"
"R_3PiZqMijCPTLaGp_5","cardiac","3.5000000","3.2500000","0.0000","0.0000","0"
"R_3nO7FHqWC8lR70A_4","care","3.6739561","3.5899123","0.4474","0.4912","0"
"R_3CVmIowQnwq9rKb_5","cared","4.3666000","4.1000000","0.6000","0.6000","0"
"R_2YSo0mxaFU2yiU6_2","career","4.4666000","3.0500000","0.6000","0.2000","1"
"R_2Ua8QrptM9JbrQW_5","careful","3.6862353","3.9632353","0.3529","0.4118","0"
"R_1FPPdbnLwSGuNfD_4","carefully","5.5000000","6.0000000","1.0000","1.0000","9"
"R_1feW3mcR2cAKD1d_1","careless","4.7501667","4.8125000","0.8333","0.6667","0"
"R_STWx9e4pDejyni9_4","carelessly","2.6670000","1.5000000","0.0000","0.0000","5"
"R_23TqiBuGghsQ9E8_1","carelessness","4.0000000","5.0000000","1.0000","1.0000","0"
"R_3ElKNT2rbrUZYdR_2","cares","2.8125000","2.7656250","0.3750","0.2500","0"
"R_3I6LTmaYNJeAYmf_3","carey","1.0000000","1.0000000","0.0000","0.0000","7"
"R_2xWTKIOpU9FX9Bu_3","carey's","2.5000000","2.3750000","0.5000","0.0000","1"
"R_QhPhN7wI0VGZAGd_3","caribbean","3.3333333","3.3750000","0.3333","0.3333","1"
"R_3P624s3e9SkH0QT_2","caring","4.4998000","2.7000000","0.6000","0.2000","1"
"R_3npi2r9WK3X6C5j_5","carnage","4.0000000","2.8125000","0.5000","0.5000","8"
"R_yTT1WD1ol6za3Jf_5","carolina","4.3335000","4.1875000","1.0000","0.5000","1"
"R_1pERSTMtylH2tus_3","carpet","4.1670000","4.1250000","1.0000","1.0000","7"
"R_1DDb7pcl8PkL7Rz_2","carraway","3.5000000","4.6250000","0.0000","1.0000","8"
"R_1eQAOZUF4OeFfld_4","carriage","3.6670000","2.8750000","0.0000","0.0000","5"
"R_1Iu8tApfebA0WZs_2","carried","4.3000000","4.4750000","0.6000","0.8000","1"
"R_295lUkcezeWx5Al_4","carrier","5.8330000","5.5000000","1.0000","1.0000","9"
"R_3j9u5KMZbQS89kp_1","carriers","4.3330000","2.1250000","1.0000","0.0000","9"
"R_3KDPGjpoRqJxdFY_2","carries","6.3330000","6.7500000","1.0000","1.0000","7"
"R_1feW3mcR2cAKD1d_1","carry","3.6668000","3.6500000","0.6000","0.6000","0"
"R_1rfDsNtkx9ueNuH_2","carrying","5.2142857","5.1250000","0.8571","0.8571","3"
"R_NXWUciQSQ1AJ7PP_3","cars","3.2855714","3.6250000","0.4286","0.5714","0"
"R_3ffqM7eI6MDHtwo_3","carson","4.0000000","4.8750000","1.0000","1.0000","4"
"R_2ckgAvLqxiOMF97_2","cartel","2.4165000","3.1250000","0.0000","0.0000","3"
"R_2xJcBbmJq6tC50y_2","cartels","2.5000000","3.5000000","0.0000","0.5000","4"
"R_3nHIf1uTyHztQY7_3","cartoon","3.5000000","3.9375000","0.5000","0.5000","5"
"R_3lEy7CLfIzh1GHd_4","case","3.7658571","3.6845238","0.5238","0.4286","0"
"R_bHPD9qC8514QvxD_4","cases","3.4270000","3.6328125","0.5000","0.4375","0"
"R_1pERSTMtylH2tus_1","cash","4.0000000","4.3750000","0.6667","1.0000","4"
"R_2rSDCgMnHjVtsRu_2","casual","1.6670000","3.8750000","0.0000","0.0000","4"
"R_1rfDsNtkx9ueNuH_2","casualties","3.2221667","3.9791667","0.5000","0.6667","3"
"R_25vCdsEDRhPJ3w3_3","casualty","4.8330000","6.2500000","1.0000","1.0000","4"
"R_TpgBfMSeqQUvqH7_5","cat","1.3330000","1.6250000","0.0000","0.0000","4"
"R_7U7FFWQCscpE2qZ_1","catastrophe","4.3886667","5.2083333","0.3333","1.0000","1"
"R_1IRRIFlrEvyBc83_1","catastrophic","2.4443333","2.3333333","0.3333","0.3333","3"
"R_1OPuFFg74ePvEHb_2","catch","3.6796154","3.4519231","0.4615","0.3846","0"
"R_1JL2ePKdivqfBS5_3","catches","2.1670000","1.6250000","0.0000","0.0000","8"
"R_2xIXWgIt65WqCB5_4","category","3.8333333","4.3750000","0.3333","0.6667","3"
"R_24N2HpBUwNAIHqA_1","cats","5.4165000","3.7500000","1.0000","0.5000","1"
"R_1Ed2vTIhJK2Lz4I_5","cattle","2.2500000","2.5937500","0.2500","0.2500","3"
"R_3HCyoHAfkcMaxAW_2","caucasians","5.6670000","5.1250000","1.0000","1.0000","3"
"R_1pWjqW6tA6K6MYj_2","caught","4.1026154","3.8846154","0.6923","0.5385","0"
"R_2EougSpp1xd4X4Z_5","cause","3.8395660","3.6674528","0.5094","0.4906","0"
"R_1n8frNuDYCk5bfB_1","caused","4.0802222","4.3611111","0.5556","0.6296","0"
"R_3qjkVDIjECLKnKZ_1","causes","3.6295556","3.5138889","0.4444","0.4444","0"
"R_1GTTZIslL1qczgw_5","causing","4.4210526","3.6776316","0.5789","0.4737","0"
"R_3QK3DgRo0DfNS48_2","caution","1.0000000","6.2500000","0.0000","1.0000","8"
"R_1PSGwxsE86F4twO_2","cautioned","5.3330000","5.5000000","1.0000","1.0000","7"
"R_2mFoZbtsm7BEJ45_4","cautious","1.0000000","5.1250000","0.0000","1.0000","6"
"R_1f41UhJGguVVQEi_1","cave","4.0000000","4.1250000","0.5000","0.5000","5"
"R_1JIKlQNZtgmcU6i_2","cavendish","3.5835000","3.1250000","0.5000","0.5000","1"
"R_3mmXh2LU82nVg96_5","cbs","5.6670000","5.7500000","1.0000","1.0000","5"
"R_1CwqF3XMcOybgIW_3","cdc","4.6665000","3.3125000","1.0000","0.5000","4"
"R_1CwqF3XMcOybgIW_3","cdc-backed","4.5000000","4.6250000","1.0000","1.0000","4"
"R_3nTvynbDUYQMWU7_3","ceased","1.5000000","1.3750000","0.0000","0.0000","0"
"R_1pERSTMtylH2tus_4","ceasefire","4.6670000","4.5000000","0.5000","0.5000","3"
"R_3I6LTmaYNJeAYmf_3","ceasers","1.0000000","1.0000000","0.0000","0.0000","7"
"R_Cf3oaCWH23zMSdj_3","ceases","2.3335000","4.7500000","0.0000","0.5000","3"
"R_3CVmIowQnwq9rKb_5","ceasing","4.8330000","5.6250000","1.0000","1.0000","0"
"R_1lu7p66XGUzZeeO_4","ceding","2.8330000","1.7500000","0.0000","0.0000","9"
"R_2OGOlXSUDzgahTd_3","celebrate","4.5830000","3.9375000","1.0000","0.5000","5"
"R_2pVLOa7aDX0ZdAl_2","celebrated","2.6670000","5.5000000","0.5000","1.0000","1"
"R_OfMFUY2MFvKUtH3_5","celebrating","1.8890000","3.3333333","0.0000","0.3333","3"
"R_3rGtVh32jHkOn7O_2","celebrities","3.2082500","2.7500000","0.5000","0.2500","3"
"R_1N9zzcTNBoGJ2sR_5","celebrity","2.6851111","1.9861111","0.2222","0.1111","0"
"R_3prLLdsKpegL9zB_2","celebrity's","6.0000000","1.0000000","1.0000","0.0000","1"
"R_31Et1v2rps9wNSQ_2","cell","3.7223333","4.9583333","0.5000","0.8333","0"
"R_O8rkxaPvmC2DHTX_1","cellmate","4.8330000","5.3750000","1.0000","1.0000","8"
"R_3fPgKb8r8QTHYUz_5","cellphone","4.0000000","2.1250000","1.0000","0.0000","4"
"R_3mmXh2LU82nVg96_3","celsius","5.8330000","5.5000000","1.0000","1.0000","0"
"R_2aPGF30aCkFTUVJ_2","center","5.2000000","5.0250000","0.8000","0.8000","1"
"R_3npi2r9WK3X6C5j_2","centers","4.5000000","5.2083333","0.6667","1.0000","5"
"R_1OPuFFg74ePvEHb_2","central","4.7223333","4.5833333","0.6667","0.6667","0"
"R_2lTWX8lyNz56VTH_5","centrists","4.0000000","4.0000000","1.0000","1.0000","8"
"R_WiLHtGk9n1H3i1z_4","centuries","4.0000000","4.2500000","1.0000","1.0000","4"
"R_Cf3oaCWH23zMSdj_1","century","3.8334000","3.6500000","0.6000","0.4000","1"
"R_2woWYw6rHTgQXfH_2","ceo","3.5000000","3.9583333","0.3333","0.3333","0"
"R_2Y3T8M1nbUNrgGx_2","ceo's","5.8330000","7.0000000","1.0000","1.0000","4"
"R_2ZHUXU5dQB2meI7_3","ceos","3.6670000","5.2500000","0.0000","1.0000","3"
"R_1n8frNuDYCk5bfB_4","certain","3.7179615","3.2307692","0.5000","0.3077","0"
"R_NXWUciQSQ1AJ7PP_3","certainly","3.4385789","3.2171053","0.4737","0.3684","0"
"R_9FCr4cL8VfeJV6N_3","cesarean","3.0000000","1.0000000","0.0000","0.0000","5"
"R_DHy2Rcz9Hym8jgl_4","cesspool","1.0000000","1.0000000","0.0000","0.0000","1"
"R_3e1PRXFPCHW02aE_1","cetera","4.0000000","5.6250000","1.0000","1.0000","0"
"R_3Gm64BvSHkOeisK_5","cetin","4.0000000","4.0625000","0.5000","0.5000","3"
"R_1g7VoEtxvkSjfKS_3","chaces","6.6670000","5.1250000","1.0000","1.0000","9"
"R_1pERSTMtylH2tus_2","chain","3.5000000","3.5000000","0.0000","0.0000","1"
"R_rdWwWMognANNEkx_2","chained","7.0000000","7.0000000","1.0000","1.0000","1"
"R_OPS9EZNTzb221uF_2","chains","5.6670000","4.2500000","1.0000","1.0000","7"
"R_1Io8qG15wprv7wG_1","chair","2.0000000","1.7500000","0.0000","0.0000","1"
"R_6EWvBQzv5PWplMR_2","chalking","6.3330000","6.6250000","1.0000","1.0000","8"
"R_1JIKlQNZtgmcU6i_2","challenge","5.4165000","4.8125000","1.0000","1.0000","1"
"R_ZawuD4lhU731A8p_2","challenged","4.5000000","6.8750000","1.0000","1.0000","3"
"R_2pVLOa7aDX0ZdAl_5","challenges","1.2500000","2.2500000","0.0000","0.0000","5"
"R_2meG1rpRzuXw8tb_3","challenging","4.3330000","1.2500000","1.0000","0.0000","1"
"R_2lTWX8lyNz56VTH_2","champion","4.0000000","4.0000000","1.0000","1.0000","9"
"R_1KxO6Ao7Nq2txfD_3","championship","1.0000000","1.0000000","0.0000","0.0000","7"
"R_2f3zCPdKbNAtHjz_1","championships","1.6670000","1.5000000","0.0000","0.0000","3"
"R_2n9TUB8UXeDYQJr_2","chance","4.0431852","3.7083333","0.5926","0.4444","0"
"R_3kj44d9NRpeN491_5","chances","4.6428571","4.2142857","0.7143","0.7143","0"
"R_2B4puxXUMXitzLT_4","change","3.4342105","3.4375000","0.4342","0.4342","0"
"R_0CE9rf8V9zj643T_4","changed","3.4243636","3.6363636","0.4545","0.5455","0"
"R_6S8yzbSVDy85saJ_1","changes","3.7605000","3.3281250","0.4375","0.3750","0"
"R_57k7MIpd4IfEJ8d_2","changing","3.1332000","2.1500000","0.4000","0.2000","3"
